,Response_id,Article_day
3112,R_2X1A93mXzEYrNYC,Day_12_1
3113,R_C7VmkOIOI9bN5KN,Day_12_1
3114,R_C7VmkOIOI9bN5KN,Day_12_3
3115,R_C7VmkOIOI9bN5KN,Day_12_5
3116,R_UzrT0U8PSVHjyJb,Day_12_5
3117,R_UzrT0U8PSVHjyJb,Day_12_3
3118,R_UzrT0U8PSVHjyJb,Day_12_4
3119,R_2Bst7eqHQXlV3iU,Day_12_4
3120,R_2Bst7eqHQXlV3iU,Day_12_5
3121,R_2Bst7eqHQXlV3iU,Day_12_3
3122,R_vJtbrWc90CFdYQ1,Day_12_2
3123,R_vJtbrWc90CFdYQ1,Day_12_4
3124,R_vJtbrWc90CFdYQ1,Day_12_5
3125,R_2CBycTczQ83WX6o,Day_12_3
3126,R_2CBycTczQ83WX6o,Day_12_2
3127,R_2CBycTczQ83WX6o,Day_12_1
3128,R_1g6m9idwjQdEkYY,Day_12_2
3129,R_1g6m9idwjQdEkYY,Day_12_1
3130,R_1g6m9idwjQdEkYY,Day_12_4
3131,R_1Iut4c9XbhFOMSG,Day_12_1
3132,R_1Iut4c9XbhFOMSG,Day_12_4
3133,R_1Iut4c9XbhFOMSG,Day_12_5
3134,R_3fHqFmcSi8fpQ0y,Day_12_4
3135,R_3fHqFmcSi8fpQ0y,Day_12_3
3136,R_3fHqFmcSi8fpQ0y,Day_12_2
3137,R_3UEKZQ6ZFwq5f8d,Day_12_5
3138,R_3UEKZQ6ZFwq5f8d,Day_12_1
3139,R_3UEKZQ6ZFwq5f8d,Day_12_1
3140,R_3UEKZQ6ZFwq5f8d,Day_12_2
3141,R_2ruLM4kRs0qyXLr,Day_12_3
3142,R_2ruLM4kRs0qyXLr,Day_12_2
3143,R_2ruLM4kRs0qyXLr,Day_12_4
3144,R_b74qpQoJyLHkeBj,Day_12_1
3145,R_b74qpQoJyLHkeBj,Day_12_1
3146,R_b74qpQoJyLHkeBj,Day_12_1
3147,R_b74qpQoJyLHkeBj,Day_12_3
3148,R_b74qpQoJyLHkeBj,Day_12_3
3149,R_b74qpQoJyLHkeBj,Day_12_5
3150,R_3fksOk9afKKyMHA,Day_12_4
3151,R_3fksOk9afKKyMHA,Day_12_3
3152,R_3fksOk9afKKyMHA,Day_12_5
3153,R_33vtbDaggcv4REg,Day_12_5
3154,R_33vtbDaggcv4REg,Day_12_1
3155,R_33vtbDaggcv4REg,Day_12_2
3156,R_3MsVmaNsatWPBj8,Day_12_5
3157,R_3MsVmaNsatWPBj8,Day_12_1
3158,R_3MsVmaNsatWPBj8,Day_12_4
3159,R_xlQmVBQ2ITxbVUB,Day_12_1
3160,R_xlQmVBQ2ITxbVUB,Day_12_4
3161,R_xlQmVBQ2ITxbVUB,Day_12_2
3162,R_31aXJTIOR7x6nL7,Day_12_2
3163,R_31aXJTIOR7x6nL7,Day_12_5
3164,R_31aXJTIOR7x6nL7,Day_12_1
3165,R_2zUZLCTdTBpVOou,Day_12_5
3166,R_2zUZLCTdTBpVOou,Day_12_4
3167,R_2zUZLCTdTBpVOou,Day_12_3
3168,R_2vYzVcMe8CG4Lzo,Day_12_1
3169,R_2vYzVcMe8CG4Lzo,Day_12_2
3170,R_2vYzVcMe8CG4Lzo,Day_12_3
3171,R_yxU7AMLyB1xoU0x,Day_12_2
3172,R_yxU7AMLyB1xoU0x,Day_12_1
3173,R_yxU7AMLyB1xoU0x,Day_12_4
3174,R_10Z2ENp8B5bBZC0,Day_12_2
3175,R_10Z2ENp8B5bBZC0,Day_12_5
3176,R_10Z2ENp8B5bBZC0,Day_12_1
3177,R_1OJO7rRzN37LSrP,Day_12_1
3178,R_1OJO7rRzN37LSrP,Day_12_4
3179,R_1OJO7rRzN37LSrP,Day_12_3
3180,R_24oB3k6F6EkPMcp,Day_12_2
3181,R_24oB3k6F6EkPMcp,Day_12_1
3182,R_24oB3k6F6EkPMcp,Day_12_1
3183,R_24oB3k6F6EkPMcp,Day_12_5
3184,R_31i5x9HRuebARHW,Day_12_1
3185,R_31i5x9HRuebARHW,Day_12_3
3186,R_31i5x9HRuebARHW,Day_12_2
3187,R_2CTgplhK6NQw3jH,Day_12_5
3188,R_2CTgplhK6NQw3jH,Day_12_1
3189,R_2CTgplhK6NQw3jH,Day_12_3
3190,R_3GlXFxH1Xu8zhVA,Day_12_4
3191,R_3GlXFxH1Xu8zhVA,Day_12_1
3192,R_3GlXFxH1Xu8zhVA,Day_12_2
3193,R_29fYie5D3vafVCY,Day_12_1
3194,R_29fYie5D3vafVCY,Day_12_1
3195,R_29fYie5D3vafVCY,Day_12_3
3196,R_29fYie5D3vafVCY,Day_12_4
3197,R_87Ci3C02CJCEDfP,Day_12_2
3198,R_87Ci3C02CJCEDfP,Day_12_4
3199,R_87Ci3C02CJCEDfP,Day_12_1
3200,R_1dGlA1hFHBOEXPT,Day_12_5
3201,R_1dGlA1hFHBOEXPT,Day_12_2
3202,R_1dGlA1hFHBOEXPT,Day_12_1
3203,R_3nctjDg6ESmeB6N,Day_12_5
3204,R_3nctjDg6ESmeB6N,Day_12_3
3205,R_3nctjDg6ESmeB6N,Day_12_4
3206,R_3nctjDg6ESmeB6N,Day_12_4
3207,R_1P4ZhNJlmygniqn,Day_12_3
3208,R_1P4ZhNJlmygniqn,Day_12_1
3209,R_1P4ZhNJlmygniqn,Day_12_5
3210,R_Zk6BJZ7kho1QaiZ,Day_12_4
3211,R_Zk6BJZ7kho1QaiZ,Day_12_4
3212,R_Zk6BJZ7kho1QaiZ,Day_12_3
3213,R_Zk6BJZ7kho1QaiZ,Day_12_5
3214,R_1ffmiCYpy0G3Sds,Day_12_3
3215,R_1ffmiCYpy0G3Sds,Day_12_3
3216,R_1ffmiCYpy0G3Sds,Day_12_5
3217,R_1ffmiCYpy0G3Sds,Day_12_2
3218,R_3NEsKgNncyMDdrm,Day_12_4
3219,R_3NEsKgNncyMDdrm,Day_12_3
3220,R_3NEsKgNncyMDdrm,Day_12_1
3221,R_1pPTdjvPMeIV4Jd,Day_12_2
3222,R_1pPTdjvPMeIV4Jd,Day_12_1
3223,R_1pPTdjvPMeIV4Jd,Day_12_4
3224,R_2tteQedLFEWGskx,Day_12_1
3225,R_2tteQedLFEWGskx,Day_12_5
3226,R_2tteQedLFEWGskx,Day_12_4
3227,R_2tteQedLFEWGskx,Day_12_4
3228,R_2tteQedLFEWGskx,Day_12_2
3229,R_2tteQedLFEWGskx,Day_12_1
3230,R_2tteQedLFEWGskx,Day_12_5
3231,R_2tteQedLFEWGskx,Day_12_1
3232,R_2sX4tiRLnFggOeg,Day_12_3
3233,R_2sX4tiRLnFggOeg,Day_12_1
3234,R_2sX4tiRLnFggOeg,Day_12_2
3235,R_6srNcxSBvfaieEp,Day_12_5
3236,R_6srNcxSBvfaieEp,Day_12_3
3237,R_6srNcxSBvfaieEp,Day_12_1
3238,R_3Eo6HW2xFUQHeGa,Day_12_2
3239,R_3Eo6HW2xFUQHeGa,Day_12_3
3240,R_3Eo6HW2xFUQHeGa,Day_12_3
3241,R_3Eo6HW2xFUQHeGa,Day_12_5
3242,R_2w4wQBJgUPQIUFz,Day_12_3
3243,R_2w4wQBJgUPQIUFz,Day_12_3
3244,R_2w4wQBJgUPQIUFz,Day_12_1
3245,R_2w4wQBJgUPQIUFz,Day_12_2
3246,R_2zZy9sNc1yad7mj,Day_12_4
3247,R_2zZy9sNc1yad7mj,Day_12_4
3248,R_2zZy9sNc1yad7mj,Day_12_2
3249,R_2zZy9sNc1yad7mj,Day_12_5
3250,R_wRAgjA7wku6LIzv,Day_12_1
3251,R_wRAgjA7wku6LIzv,Day_12_3
3252,R_wRAgjA7wku6LIzv,Day_12_4
3253,R_Wclianws0bsAV9v,Day_12_1
3254,R_Wclianws0bsAV9v,Day_12_2
3255,R_Wclianws0bsAV9v,Day_12_3
3256,R_12tgHnFLytlttFS,Day_12_2
3257,R_12tgHnFLytlttFS,Day_12_5
3258,R_12tgHnFLytlttFS,Day_12_4
