ResponseId,Day,Article_day,Category,True_Dummy,Seven_Ordinal,Four_Ordinal,Age,Gender,FC_Eval,Dummy_Ideology,Ideo_Congruence,Income_Score,Education_Score,Dig_Lit_Score,Article_Lean,Headline_Link,Search_Term
R_3k063sXpMqsanNb,Day_12,Day_12_3,Coul,0,4,3,65,1,FM,Conservative,1,2,4,43,Conservative,0,No Fly NICS list gosar garland
R_3k063sXpMqsanNb,Day_12,Day_12_3,Coul,0,4,3,65,1,FM,Conservative,1,2,4,43,Conservative,0,paul gosar merrick garland tweet
R_3k063sXpMqsanNb,Day_12,Day_12_3,Coul,0,4,3,65,1,FM,Conservative,1,2,4,43,Conservative,0,No Fly NICS list
R_3k063sXpMqsanNb,Day_12,Day_12_3,Coul,0,4,3,65,1,FM,Conservative,1,2,4,43,Conservative,0,No Fly NICS list
R_3kAGup0ITGgKZhC,Day_12,Day_12_1,Misl,0,2,2,27,0,FM,Liberal,0,1,4,61,Conservative,0,Hillary Clinton colluded with Russia
R_3lskovMBpQinjLr,Day_12,Day_12_1,Misl,0,2,2,36,0,FM,Liberal,0,2,4,63,Conservative,0,russia collusion indictment indicates clinton
R_3lskovMBpQinjLr,Day_12,Day_12_3,Misl,0,1,1,36,0,FM,Liberal,0,2,4,63,Conservative,0,what is the nics lis
R_3lskovMBpQinjLr,Day_12,Day_12_3,Misl,0,1,1,36,0,FM,Liberal,0,2,4,63,Conservative,0,fact check biden blocking conservative gun ownership
R_3m2Gp6ZFt5C6DRy,Day_12,Day_12_3,Misl,0,1,2,31,1,FM,Liberal,0,1,2,64,Conservative,0,biden doj secret lists guns
R_3m2Gp6ZFt5C6DRy,Day_12,Day_12_3,Misl,0,1,2,31,1,FM,Liberal,0,1,2,64,Conservative,0,biden no fly list nics
R_3m2Gp6ZFt5C6DRy,Day_12,Day_12_3,Misl,0,1,2,31,1,FM,Liberal,0,1,2,64,Conservative,0,biden no fly list
R_3oNIreNmDtoiPlj,Day_12,Day_12_1,Misl,0,4,2,22,0,FM,Liberal,0,2,4,60,Conservative,0,clinton russia collusion
R_3oNIreNmDtoiPlj,Day_12,Day_12_3,Misl,0,1,1,22,0,FM,Liberal,0,2,4,60,Conservative,0,biden gosar lists
R_3oNIreNmDtoiPlj,Day_12,Day_12_3,Misl,0,1,1,22,0,FM,Liberal,0,2,4,60,Conservative,0,no fly list conspiracy
R_3oNIreNmDtoiPlj,Day_12,Day_12_3,Misl,0,1,1,22,0,FM,Liberal,0,2,4,60,Conservative,0,biden gosar secret lists
R_3oNIreNmDtoiPlj,Day_12,Day_12_3,Misl,0,1,1,22,0,FM,Liberal,0,2,4,60,Conservative,0,gosar no fly nics list
R_3oNIreNmDtoiPlj,Day_12,Day_12_3,Misl,0,1,1,22,0,FM,Liberal,0,2,4,60,Conservative,0,gosar biden no fly nics list
R_3oNIreNmDtoiPlj,Day_12,Day_12_3,Misl,0,1,1,22,0,FM,Liberal,0,2,4,60,Conservative,0,pee tape
R_3PmN7uPL82L2iHr,Day_12,Day_12_1,Misl,0,3,2,23,0,FM,Liberal,0,2,4,51,Conservative,0,hillary clinton russia
R_3PmN7uPL82L2iHr,Day_12,Day_12_3,Misl,0,1,1,23,0,FM,Liberal,0,2,4,51,Conservative,0,biden secret list gun
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,government secret lists%3F
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,Laura Loomer
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,two secret lists the government
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,Biden Gang
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,biden secret NICS List
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,Laura Loomer
R_3qm8U1QeEK2kvTR,Day_12,Day_12_3,Misl,0,2,2,31,1,FM,Moderate,0,1,2,62,Conservative,0,NICS List
R_3rGly71dviIMYAl,Day_12,Day_12_3,Misl,0,5,2,35,1,FM,Moderate,0,1,4,60,Conservative,0,Paul Gosar
R_3rGly71dviIMYAl,Day_12,Day_12_3,Misl,0,5,2,35,1,FM,Moderate,0,1,4,60,Conservative,0,Paul Gosar%2C Biden%2C Secret lists
R_3rGly71dviIMYAl,Day_12,Day_12_3,Misl,0,5,2,35,1,FM,Moderate,0,1,4,60,Conservative,0,Paul Gosar NICS letter
R_3rGly71dviIMYAl,Day_12,Day_12_3,Misl,0,5,2,35,1,FM,Moderate,0,1,4,60,Conservative,0,Paul Gosar letter DOJ
R_6x2lhuqmicuHOJX,Day_12,Day_12_3,Coul,0,4,2,53,0,FM,Moderate,0,1,2,52,Conservative,0,Biden no fly and nics ban lists
R_6x2lhuqmicuHOJX,Day_12,Day_12_3,Coul,0,4,2,53,0,FM,Moderate,0,1,2,52,Conservative,0,Biden no fly and nics ban lists conservatives
R_a4rNIwLj7upyZuV,Day_12,Day_12_1,Misl,0,1,1,26,0,FM,Moderate,0,1,4,46,Conservative,0,hillary colluded with the russians
R_a4rNIwLj7upyZuV,Day_12,Day_12_3,Misl,0,1,1,26,0,FM,Moderate,0,1,4,46,Conservative,1,Biden Gang Reportedly Running Two Secret Lists Used to Prevent Outspoken Conservatives from Owning Guns
R_DuFCDfdUjBXKc7L,Day_12,Day_12_3,Misl,0,1,1,41,0,FM,Liberal,0,2,2,47,Conservative,0,laura loomer biden conservatives gun ban
R_Oa7m0lKmQiz3Bct,Day_12,Day_12_3,Misl,0,2,2,24,1,FM,Liberal,0,2,4,52,Conservative,0,joe biden paul gosar secret lists
R_Oa7m0lKmQiz3Bct,Day_12,Day_12_3,Misl,0,2,2,24,1,FM,Liberal,0,2,4,52,Conservative,0,joe biden paul gosar guns
R_RxnORA1HeHImF0t,Day_12,Day_12_3,Misl,0,1,1,60,0,FM,Liberal,0,1,3,58,Conservative,0,NICS List strip 2nd amendment rights
R_RxnORA1HeHImF0t,Day_12,Day_12_3,Misl,0,1,1,60,0,FM,Liberal,0,1,3,58,Conservative,0,NICS  List strip 2nd admendment rights
R_RxnORA1HeHImF0t,Day_12,Day_12_3,Misl,0,1,1,60,0,FM,Liberal,0,1,3,58,Conservative,0,NICS List strip 2nd amendment rights goser fact check
R_RxnORA1HeHImF0t,Day_12,Day_12_3,Misl,0,1,1,60,0,FM,Liberal,0,1,3,58,Conservative,0,NICS List strip 2nd amendment rights gosar fact check
R_T1JQffzEQhYEa3L,Day_12,Day_12_1,TRUE,1,6,3,34,0,FM,Liberal,0,2,3,61,Conservative,0,did hillary clinton collude with russia 2021
R_T1JQffzEQhYEa3L,Day_12,Day_12_1,TRUE,1,6,3,34,0,FM,Liberal,0,2,3,61,Conservative,0,clinton russia
R_T1JQffzEQhYEa3L,Day_12,Day_12_1,TRUE,1,6,3,34,0,FM,Liberal,0,2,3,61,Conservative,0,did hillary clinton collude with russia
R_T1JQffzEQhYEa3L,Day_12,Day_12_1,TRUE,1,6,3,34,0,FM,Liberal,0,2,3,61,Conservative,0,did trump collude with russia 2021
R_T1JQffzEQhYEa3L,Day_12,Day_12_1,TRUE,1,6,3,34,0,FM,Liberal,0,2,3,61,Conservative,0,did trump collude with russia
R_zfpFPdC9vAGgxRT,Day_12,Day_12_1,TRUE,1,6,3,27,1,FM,Liberal,0,1,4,60,Conservative,1,The Clinton-manufactured %27pee tape%27 claim
