"","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search","True_Dummy","Article"
"4111","4111","0","T",5,1,61,0,1,"0",0,"1","1568","3.2","jan 23_3","R_8x2TN1U2Fx6QbhT","-2",0,1,"3"
"4112","4112","0","T",7,1,71,0,1,"3",0,"0","1889","3.5","jan 23_3","R_9sM9fjfu1FNdkhH","1",0,1,"3"
"4113","4113","0","CND",4,1,35,0,0,"2",NA,"0","3163","3.1","jan 23_3","R_2zA4LJT9VDmZpy5",NA,0,0,"3"
"4114","4114","0","CND",4,1,77,0,1,"2",0,"0","3174","3.4","jan 23_3","R_1K78694yJ53HwcS","-3",0,0,"3"
"4115","4115","0","CND",3,3,30,1,1,"2",0,"0","1232","4.6","jan 23_3","R_1BWNwuQO7d8NWws","-2",0,0,"3"
"4116","4116","0","CND",4,1,59,1,0,"0",0,"1","3475","4.6","jan 23_3","R_1BWANIOcunwSUHT","0",0,0,"3"
"4117","4117","0","T",5,3,66,0,0,"1",0,"0","1027","3.7","jan 23_3","R_uqt1VwRgeIycrSx","1",0,1,"3"
"4118","4118","0","T",7,5,74,0,3,"3",0,"1","710","4.1","jan 23_3","R_2QhxHhWKFcQsRCv","2",0,1,"3"
"4119","4119","0","T",6,3,70,0,1,"2",0,"1","909","5","jan 23_3","R_2xRXIHcN25Iu11M","2",0,1,"3"
"4120","4120","0","T",7,3,53,0,2,"3",0,"1","744","4.3","jan 23_3","R_1q35HnsxHlp39A9","1",0,1,"3"
"4121","4121","0","T",7,3,63,0,3,"1",0,"1","889","4.4","jan 23_3","R_3KvHLJYXrcqGLfr","-3",0,1,"3"
"4122","4122","0","FM",3,4,74,0,3,"3",0,"1","1395","3.3","jan 23_3","R_2Xapso7CQ9ZU23O","-3",0,0,"3"
"4123","4123","0","T",5,3,67,0,1,"1",0,"1","1429","3.7","jan 23_3","R_2e44XnYUKUqzaxy","0",0,1,"3"
"4124","4124","0","T",6,4,73,0,3,"2",0,"1","1120","3.8","jan 23_3","R_BsUAHXCAH4P7U9r","2",0,1,"3"
"4125","4125","0","FM",2,4,77,0,2,"0",0,"1","1855","4.3","jan 23_3","R_XNGSy7vkAd3rndD","-1",0,0,"3"
"4126","4126","0","CND",5,2,74,0,1,"3",0,"1","2526","4.2","jan 23_3","R_ekQxYuXpCL4sieR","0",0,0,"3"
"4127","4127","0","T",5,3,59,0,1,"1",0,"0","1637","3","jan 23_3","R_1g2uAEAXKhQTBPY","3",0,1,"3"
"4128","4128","0","FM",1,3,29,0,1,"2",0,"1","689","4.9","jan 23_3","R_3iOx6yj8Cpl4Fa2","3",0,0,"3"
"4129","4129","0","T",6,3,52,0,3,"3",0,"1","1610","2.3","jan 23_3","R_a5UgLV1knVGylAB","1",0,1,"3"
"4130","4130","0","T",6,1,35,1,0,"3",0,"1","480","3.7","jan 23_3","R_3F295kCHFHSAyKs","-3",0,1,"3"
"4131","4131","0","T",4,4,21,1,1,"2",0,"1","366","3.7","jan 23_3","R_1MTjlJGDWSANItd","2",0,1,"3"
"4132","4132","0","T",5,4,43,0,1,"2",0,"1","1182","4.1","jan 23_3","R_10pzKNjPNspbZjg","0",0,1,"3"
"4133","4133","0","CND",3,3,23,1,0,"1",0,"0","505","2.7","jan 23_3","R_12rO0KzUscY7M4k","-2",0,0,"3"
"4134","4134","0","T",6,2,27,1,1,"3",NA,"1","558","3.2","jan 23_3","R_Z4smZsVXzquutNv",NA,0,1,"3"
"4135","4135","0","T",6,4,27,1,0,"1",0,"1","1017","4.6","jan 23_3","R_1CC7w8Ksl0eiVvw","0",0,1,"3"
"4136","4136","0","T",5,4,45,1,3,"2",0,"1","1344","3.6","jan 23_3","R_NW5gBSoDhye0U4F","1",0,1,"3"
"4137","4137","0","CND",6,4,29,1,1,"2",0,"0","1169","2.1","jan 23_3","R_2q9HsUugpxiHIB4","0",0,0,"3"
"4138","4138","0","T",6,3,30,1,0,"0",0,"0","1201","3.7","jan 23_3","R_2tr2ykwRJvohmyd","0",0,1,"3"
"4139","4139","0","T",5,3,44,1,1,"1",0,"1","1447","3.1","jan 23_3","R_2fGIZdZKZob3ged","1",0,1,"3"
"4140","4140","0","FM",4,3,47,1,3,"1",0,"1","1633","4","jan 23_3","R_2thzFfBpYgeHb2r","0",0,0,"3"
"4141","4141","0","FM",4,3,35,0,1,"3",0,"1","1307","5","jan 23_3","R_3Oeq100NyqkTcNi","-1",0,0,"3"
"4142","4142","0","T",6,4,42,0,2,"3",0,"0","561","4.1","jan 23_4","R_3fcnZmZf9U7796z","-3",0,1,"4"
"4143","4143","0","T",6,1,22,1,0,"2",0,"1","573","4.5","jan 23_4","R_3XlFqTbZCMAmaf7","0",0,1,"4"
"4144","4144","0","T",7,1,24,1,0,"3",0,"0","621","3.8","jan 23_4","R_sBGyL3oCMYFmfbr","0",0,1,"4"
"4145","4145","0","T",7,1,66,0,0,"2",0,"0","666","4.5","jan 23_4","R_3nxFVmIo9Rj54Xb","-3",0,1,"4"
"4146","4146","0","T",7,1,51,1,0,"0",0,"0","875","4.2","jan 23_4","R_3HB8sBZMHqKQjAE","2",0,1,"4"
"4147","4147","0","T",7,1,37,1,0,"1",0,"0","557","3.8","jan 23_4","R_3iBYo4zhfRX6AwW","-3",0,1,"4"
"4148","4148","0","CND",5,0,35,1,0,"0",NA,"0","1202","1","jan 23_4","R_1qe1d0egfwUwbZd",NA,0,0,"4"
"4149","4149","0","T",7,1,36,0,0,"1",0,"0","1124","3.8","jan 23_4","R_3KJj7XTmFSp1oco","-2",0,1,"4"
"4150","4150","0","T",6,1,59,1,0,"2",0,"0","1257","2.6","jan 23_4","R_2QhwM4g7y4orNKT","2",0,1,"4"
"4151","4151","0","T",7,2,43,0,1,"3",0,"1","1456","4.1","jan 23_4","R_UABw6uV4Mn7TIsh","-1",0,1,"4"
"4152","4152","0","CND",5,1,41,1,0,"3",0,"0","1636","4","jan 23_4","R_3qwVnwnEiIaEWKd","0",0,0,"4"
"4153","4153","0","T",7,1,32,0,0,"3",NA,"1","1998","4.8","jan 23_4","R_Rav5D4dhyRr3Kff",NA,0,1,"4"
"4154","4154","0","CND",5,1,39,0,0,"2",NA,"0","1862","1.9","jan 23_4","R_SODyQ9CLHTS3RIZ",NA,0,0,"4"
"4155","4155","0","T",7,1,59,0,0,"0",0,"0","849","1.3","jan 23_4","R_2PdpI4Mm2CtMqsN","0",0,1,"4"
"4156","4156","0","T",7,2,40,0,0,"2",0,"1","1076","3","jan 23_4","R_3n6WvxTuZ8ZfTRn","1",0,1,"4"
"4157","4157","0","T",7,3,30,0,1,"1",0,"0","8001","2.9","jan 23_4","R_1r86PfU8daf7c2d","0",0,1,"4"
"4158","4158","0","T",3,1,23,1,1,"2",0,"0","841","3.7","jan 23_4","R_1JEnAxLfTqWA2zA","0",0,1,"4"
"4159","4159","0","T",5,1,45,1,1,"1",0,"1","1315","1.9","jan 23_4","R_1hSTHirNFr5MWj9","0",0,1,"4"
"4160","4160","0","T",7,1,27,1,0,"0",0,"1","501","2.4","jan 23_4","R_2dWJEpFDzmImosI","0",0,1,"4"
"4161","4161","0","T",7,4,48,0,1,"2",0,"0","796","3.9","jan 23_4","R_31uwUBhKeDhzlv3","0",0,1,"4"
"4162","4162","0","T",6,3,57,0,2,"3",0,"1","818","4.4","jan 23_4","R_3jTFRUwGvpEVYNW","-2",0,1,"4"
"4163","4163","0","T",6,3,64,0,2,"2",0,"0","1493","4.8","jan 23_4","R_26pHRxuGJDGmmMp","0",0,1,"4"
"4164","4164","0","CND",4,3,68,1,0,"1",0,"0","1539","4.5","jan 23_4","R_AG79GBwW3W5mbp7","-2",0,0,"4"
"4165","4165","0","T",7,4,74,0,3,"0",0,"1","2026","2.7","jan 23_4","R_aeYJMwEkVhGNec9","-1",0,1,"4"
"4166","4166","0","T",7,3,60,0,1,"4",0,"1","1432","4.2","jan 23_4","R_eRn5bzOOWdjeztL","2",0,1,"4"
"4167","4167","0","T",6,3,48,1,1,"3",0,"0","701","3.7","jan 23_4","R_2SkmZSrduPO8HW7","-3",0,1,"4"
"4168","4168","0","T",7,3,41,1,2,"0",0,"1","1344","4.5","jan 23_4","R_vU32yOZdRsCkatP","0",0,1,"4"
"4169","4169","0","T",4,2,26,1,0,"1",0,"1","1233","3.9","jan 23_4","R_1jQccQWmmX7Ur3U","2",0,1,"4"
"4170","4170","0","T",5,4,37,1,2,"1",0,"0","804","5","jan 23_4","R_33d0zwmP5sH3NFg","-2",0,1,"4"
"4171","4171","0","T",7,3,44,1,1,"1",0,"1","1595","3","jan 23_4","R_2TEIx2CUFYH0uMy","2",0,1,"4"
"4172","4172","0","T",7,4,50,1,1,"3",0,"1","1318","4.4","jan 23_4","R_3fV2izUcbjut1BL","2",0,1,"4"
"4173","4173","0","T",7,3,64,1,2,"2",0,"1","558","4.5","jan 23_4","R_9Y4pj1tMdhMoo2B","3",0,1,"4"
"4174","4174","0","T",6,3,25,1,1,"1",0,"0","2110","3.4","jan 23_4","R_33C52yHibcoQ4tX","-2",0,1,"4"
"4175","4175","0","T",7,3,39,1,0,"1",0,"1","1860","4.8","jan 23_4","R_23Paj1XMbUy0ghz","1",0,1,"4"
"4176","4176","0","T",7,4,43,0,0,"3",NA,"1","2220","5","jan 23_4","R_1PRaNEdBvJuVh49",NA,0,1,"4"
"4177","4177","0","T",7,3,50,1,1,"0",0,"0","2320","2.9","jan 23_4","R_1g1shG1C0bxeqIo","3",0,1,"4"
"4178","4178","0","T",6,3,25,0,1,"2",0,"0","842","3.5","jan 23_5","R_1CruMZUjlXNgZy6","-2",0,1,"5"
"4179","4179","0","T",7,1,23,0,0,"3",0,"1","2582","3.9","jan 23_5","R_27lBntEQu4kTPsz","-1",0,1,"5"
"4180","4180","0","T",7,3,26,0,2,"2",0,"0","525","4.7","jan 23_5","R_22Er8m1uWRqfWw3","-3",0,1,"5"
"4181","4181","0","CND",6,1,52,1,0,"0",0,"0","648","5","jan 23_5","R_5BxO6FW3TMNilSV","3",0,0,"5"
"4182","4182","0","CND",4,1,42,1,0,"3",0,"0","1046","3.6","jan 23_5","R_2VsV9QuY0bWFO0k","0",0,0,"5"
"4183","4183","0","T",7,1,62,0,1,"0",0,"0","890","3.6","jan 23_5","R_1BQ6tNHBPTiQmiv","2",0,1,"5"
"4184","4184","0","CND",5,1,18,1,0,"0",0,"0","579","3.7","jan 23_5","R_3PXpE59LaHcAQOY","-3",0,0,"5"
"4185","4185","0","T",5,1,21,0,0,"4",0,"0","930","4.2","jan 23_5","R_8prMQhuk8ViTJqp","1",0,1,"5"
"4186","4186","0","T",5,1,52,1,1,"3",0,"0","811","4","jan 23_5","R_30vs3wMvtMaSHkj","-1",0,1,"5"
"4187","4187","0","T",6,1,39,1,0,"2",0,"1","997","3.7","jan 23_5","R_a5j35OmRLp0diGR","0",0,1,"5"
"4188","4188","0","CND",4,1,18,0,1,"3",0,"0","943","1.7","jan 23_5","R_1jjshCuv1NwLQvV","1",0,0,"5"
"4189","4189","0","T",6,2,47,0,2,"3",0,"0","869","4.6","jan 23_5","R_3njaEf0518uvo4K","2",0,1,"5"
"4190","4190","0","T",6,1,35,0,1,"1",0,"0","2773","4.4","jan 23_5","R_1GNA65yvN7MDvKg","-1",0,1,"5"
"4191","4191","0","T",4,1,44,1,0,"0",0,"0","2621","4.4","jan 23_5","R_1E4HSI0liBrSgYE","0",0,1,"5"
"4192","4192","0","T",7,1,21,1,1,"1",0,"0","600","2.8","jan 23_5","R_2tMqqMUt6TgNiV5","-3",0,1,"5"
"4193","4193","0","T",6,1,59,1,0,"1",0,"0","1077","4.8","jan 23_5","R_xcm4XPJK8r1F3EZ","1",0,1,"5"
"4194","4194","0","CND",5,1,56,1,0,"0",0,"0","1793","4.7","jan 23_5","R_2zkghMGUPjMlK8h","2",0,0,"5"
"4195","4195","0","T",6,1,33,1,0,"1",0,"0","2463","3","jan 23_5","R_27VXQNHTFZs0rOh","0",0,1,"5"
"4196","4196","0","T",5,1,31,1,0,"0",0,"0","3165","3.1","jan 23_5","R_2SCzv38xabXNbNP","2",0,1,"5"
"4197","4197","0","T",6,2,52,0,0,"1",0,"0","705","4.2","jan 23_5","R_ZK4RuDEAGSaKbSN","0",0,1,"5"
"4198","4198","0","T",7,1,55,1,3,"3",0,"0","1275","4.6","jan 23_5","R_2SCbJ98LfKUZ6vy","-1",0,1,"5"
"4199","4199","0","T",5,4,36,0,2,"3",0,"0","593","3.9","jan 23_5","R_2vdeEHgvMtoPLTv","2",0,1,"5"
"4200","4200","0","T",7,3,68,0,3,"2",0,"1","835","4.5","jan 23_5","R_DUI7BDKUQhuUJjj","-2",0,1,"5"
"4201","4201","0","T",7,4,47,0,3,"3",0,"1","849","4.2","jan 23_5","R_2th7g3e068PfGY0","0",0,1,"5"
"4202","4202","0","FM",7,2,31,1,1,"2",0,"0","587","4.6","jan 23_5","R_3HMpKVwh9gF06vz","-3",0,0,"5"
"4203","4203","0","T",7,3,63,0,1,"1",0,"0","1579","4.5","jan 23_5","R_1hKgZA52y3ovLoj","-2",0,1,"5"
"4204","4204","0","FM",4,3,41,0,1,"0",0,"0","676","3.2","jan 23_5","R_31KGeJai8v4cnSG","1",0,0,"5"
"4205","4205","0","T",7,4,50,0,0,"0",0,"0","2900","5","jan 23_5","R_xEJzEOXByxqQDkd","-1",0,1,"5"
"4206","4206","0","T",5,3,33,1,1,"3",0,"0","687","5","jan 23_5","R_1n2vB0ZWmhVGTHn","0",0,1,"5"
"4207","4207","0","CND",4,3,27,0,0,"2",0,"0","1723","4.1","jan 23_5","R_2q1mxbyqyfJ2eU6","-2",0,0,"5"
"4208","4208","0","T",7,3,38,1,1,"2",0,"0","982","5","jan 23_5","R_2pKW7fGEEvQrtZq","0",0,1,"5"
"4209","4209","0","T",7,5,38,1,3,"1",0,"1","541","2.5","jan 23_5","R_28J8vQUVjXvFBfu","0",0,1,"5"
"4210","4210","0","T",5,5,47,1,3,"1",0,"0","850","3","jan 23_5","R_31Lss7Rv0pnJEng","3",0,1,"5"
"4211","4211","0","CND",6,4,49,1,1,"1",0,"0","1984","2.2","jan 23_5","R_25HPHw9R1TAzn44","-2",0,0,"5"
"4212","4212","0","CND",4,3,65,1,1,"1",0,"0","1209","3.2","jan 23_5","R_30idrPxpFerr9yE","0",0,0,"5"
"4213","4213","0","T",6,4,50,1,2,"2",0,"1","1775","4.1","jan 23_5","R_1hXqIswZWR8lCdn","0",0,1,"5"
"4214","4214","0","T",6,3,32,1,1,"3",0,"0","1965","3.1","jan 23_5","R_2y2vz5nqYVwfRTJ","-2",0,1,"5"
"4215","4215","0","CND",4,1,34,1,0,"2",0,"0","3426","3.7","jan 23_5","R_snbxEQHPQgFo7wR","3",0,0,"5"
"4216","4216","0","T",3,4,54,0,3,"2",0,"0","813","4.7","jan 27_1","R_2bUb4HTR2TbBl41","0",0,1,"1"
"4217","4217","0","FM",1,3,43,0,2,"0",0,"0","891","4.5","jan 27_1","R_25ZzXSRUgfuYQmA","0",0,0,"1"
"4218","4218","0","CND",5,4,31,0,1,"1",0,"0","854","4.5","jan 27_1","R_AA2M1p9p1mgQJON","-2",0,0,"1"
"4219","4219","0","T",6,4,66,0,2,"1",1,"0","1060","3.6","jan 27_1","R_3fJk2kJ7fBiVFhq","2",0,1,"1"
"4220","4220","0","T",6,1,65,0,3,"2",1,"1","697","4.4","jan 27_1","R_NVybwS4BKlRdjnX","3",0,1,"1"
"4221","4221","0","FM",3,3,68,0,0,"3",0,"0","702","4","jan 27_1","R_2OYAVdoKUprWyIl","-2",0,0,"1"
"4222","4222","0","FM",2,3,34,0,2,"0",1,"0","826","3","jan 27_1","R_21gjBlLzSSN1mzt","2",0,0,"1"
"4223","4223","0","T",6,2,25,0,2,"0",0,"0","459","5","jan 27_1","R_2Yn7RoIDFGLgOMp","0",0,1,"1"
"4224","4224","0","T",7,4,53,0,3,"2",0,"0","1254","5","jan 27_1","R_2WSG0ocAU9eRQVC","-2",0,1,"1"
"4225","4225","0","T",6,2,73,0,2,"1",1,"0","1477","3.7","jan 27_1","R_7QzB0c8hgYqzjPP","2",0,1,"1"
"4226","4226","0","CND",5,3,54,1,1,"2",0,"0","1198","3.3","jan 27_1","R_25AcOQtbm3SGwvh","0",0,0,"1"
"4227","4227","0","CND",5,3,58,0,1,"0",1,"0","891","4.2","jan 27_1","R_22LycwVEfcYBVXN","1",0,0,"1"
"4228","4228","0","T",6,0,32,1,0,"2",0,"0","1491","1.4","jan 27_1","R_3HnP245VGAuemoU","0",0,1,"1"
"4229","4229","0","CND",7,3,24,0,1,"2",0,"1","905","4.8","jan 27_1","R_2VwgW7raD7ff9Bw","0",0,0,"1"
"4230","4230","0","CND",4,1,66,1,1,"3",0,"0","1793","3.2","jan 27_1","R_pRdcAQ25MFrWcc9","0",0,0,"1"
"4231","4231","0","CND",5,3,51,0,1,"2",1,"0","1717","4","jan 27_1","R_3iD0HNSzSmQv1qk","3",0,0,"1"
"4232","4232","0","T",5,1,55,0,0,"3",1,"1","1575","3.5","jan 27_1","R_29gNYJBe0pn9fw9","2",0,1,"1"
"4233","4233","0","CND",5,1,27,1,0,"1",0,"1","593","4.9","jan 27_1","R_3FXnzdAlDFfDgC4","-1",0,0,"1"
"4234","4234","0","CND",5,3,57,0,0,"3",1,"0","2658","4.2","jan 27_1","R_3CGZcWdQJtB98A1","1",0,0,"1"
"4235","4235","0","FM",4,2,36,0,1,"2",1,"0","1235","3.5","jan 27_1","R_2Tn0b7u0fzxEP41","2",0,0,"1"
"4236","4236","0","T",7,3,40,0,0,"1",0,"0","2099","4.6","jan 27_1","R_9sgMSyNxYjcknQJ","-2",0,1,"1"
"4237","4237","0","CND",5,1,70,1,2,"3",0,"0","1292","2.4","jan 27_1","R_2e3hqqYEHC1cvnC","0",0,0,"1"
"4238","4238","0","CND",3,3,52,0,3,"2",0,"0","758","3.8","jan 27_1","R_1GDkvnwcGyUxF8s","-2",0,0,"1"
"4239","4239","0","T",6,3,61,0,1,"1",1,"0","2367","3.9","jan 27_1","R_2s5RxZJ28KUaUMd","1",0,1,"1"
"4240","4240","0","T",6,4,69,0,2,"2",0,"1","1463","3.3","jan 27_1","R_2BgNHGXGZwiyt7I","-1",0,1,"1"
"4241","4241","0","T",7,1,50,1,2,"2",1,"0","2069","2.9","jan 27_1","R_yW7ScuNlUPjoFBT","2",0,1,"1"
"4242","4242","0","FM",2,3,66,0,1,"0",0,"0","856","4.4","jan 27_1","R_2CjHJOph8axZzqw","-2",0,0,"1"
"4243","4243","0","T",6,5,66,0,3,"1",1,"0","1252","3.7","jan 27_1","R_3gLCLDaETPfJuF2","2",0,1,"1"
"4244","4244","0","CND",3,3,63,0,1,"2",0,"0","2152","4.5","jan 27_1","R_1Nclu0JrJLvSAvL","0",0,0,"1"
"4245","4245","0","CND",5,3,81,0,0,"2",0,"0","876","2.4","jan 27_1","R_2pMFMURk2F4P4vg","-2",0,0,"1"
"4246","4246","0","CND",5,1,66,0,0,"3",1,"0","1123","2.2","jan 27_1","R_3MMz3TY8fecpvro","2",0,0,"1"
"4247","4247","0","CND",4,4,38,1,1,"3",0,"0","986","2.9","jan 27_1","R_3PBPd55R0PojPUl","0",0,0,"1"
"4248","4248","0","T",6,4,75,0,2,"3",1,"0","3342","3.6","jan 27_1","R_2ZV2YHtmZbpWzei","1",0,1,"1"
"4249","4249","0","CND",5,0,18,1,1,"3",0,"0","594","4.3","jan 27_1","R_2tlNm3LTKvugsVC","-3",0,0,"1"
"4250","4250","0","CND",5,3,54,0,2,"1",0,"0","1320","3.2","jan 27_1","R_T64BtsY9SHEkbQt","0",0,0,"1"
"4251","4251","0","CND",4,1,41,1,0,"2",0,"0","844","4","jan 27_1","R_2rN05euTbmsj6B5","0",0,0,"1"
"4252","4252","0","T",6,3,75,0,1,"3",1,"0","1899","4.6","jan 27_1","R_TdYijucMEG5FMMV","2",0,1,"1"
"4253","4253","0","CND",1,1,27,1,1,"2",1,"0","587","1.4","jan 27_1","R_UzNhXxt5irDeZUZ","1",0,0,"1"
"4254","4254","0","FM",2,2,47,1,3,"2",0,"1","772","3.9","jan 27_1","R_1jfvdSB4oZQngj9","0",0,0,"1"
"4255","4255","0","T",6,3,31,1,0,"2",0,"1","921","4","jan 27_1","R_3qwEnZDPzipYg6S","-2",0,1,"1"
"4256","4256","0","T",6,0,40,1,0,"2",0,"0","1340","4.2","jan 27_1","R_2pMHbUf2W5xPAzM","-1",0,1,"1"
"4257","4257","0","T",5,1,19,1,1,"3",0,"1","757","4","jan 27_1","R_2YKfoexrTcCJ9JG","0",0,1,"1"
"4258","4258","0","CND",3,2,44,1,2,"2",0,"0","1350","3.7","jan 27_1","R_2zpxTXRXAhCiVux","-1",0,0,"1"
"4259","4259","0","CND",4,2,46,1,0,"2",0,"0","1190","4.5","jan 27_1","R_1q7WWkOa8zXSLKX","0",0,0,"1"
"4260","4260","0","CND",5,1,42,1,1,"1",0,"0","1858","2","jan 27_1","R_24BFJ1ohgCvIyO9","0",0,0,"1"
"4261","4261","0","CND",6,1,46,1,0,"0",0,"0","1991","3.3","jan 27_1","R_3248a0hm7auDryZ","0",0,0,"1"
"4262","4262","0","CND",4,1,33,1,1,"0",1,"0","1568","3.1","jan 27_1","R_bDVrnwJSGpEBA4x","1",0,0,"1"
"4263","4263","0","T",6,4,35,1,1,"0",1,"0","2114","3.2","jan 27_1","R_1pX8EKg8TEShyEB","1",0,1,"1"
"4264","4264","0","T",5,2,37,1,0,"0",0,"0","2405","3.5","jan 27_1","R_2TMdys9ub1LWADG","0",0,1,"1"
"4265","4265","0","CND",5,2,50,1,1,"0",NA,"0","3059","4.4","jan 27_1","R_2WY9U3VJ8xSNWst",NA,0,0,"1"
"4266","4266","0","FM",4,3,49,0,0,"4",0,"0","29426","5","jan 27_1","R_2rZH3msw2jR6Ryh","-3",0,0,"1"
"4267","4267","0","FM",2,1,58,1,0,"0",0,"0","961","4.4","jan 27_2","R_1lfWU9NbA5yvVwM","0",0,0,"2"
"4268","4268","0","CND",4,2,65,0,1,"1",1,"1","980","4.6","jan 27_2","R_C8l88P3dmCSBGy5","-3",0,0,"2"
"4269","4269","0","FM",1,3,38,0,2,"3",0,"1","1128","4.6","jan 27_2","R_2cAceFpMCps7LxF","0",0,0,"2"
"4270","4270","0","CND",4,1,68,1,0,"0",1,"0","571","3.5","jan 27_2","R_pMJgclk4M2tl1Pr","-2",0,0,"2"
"4271","4271","0","T",6,3,54,0,3,"0",0,"1","756","5","jan 27_2","R_BRomwXbnEWporkd","0",0,1,"2"
"4272","4272","0","T",5,4,53,0,3,"1",0,"1","1296","5","jan 27_2","R_22xl8rrwZuG6IE8","1",0,1,"2"
"4273","4273","0","T",5,3,62,0,2,"3",1,"1","1246","4.4","jan 27_2","R_1LXuEHKr8aJhsal","-2",0,1,"2"
"4274","4274","0","CND",5,1,35,1,0,"1",NA,"0","742","3.4","jan 27_2","R_1f1JYBMhwoRAI2g",NA,0,0,"2"
"4275","4275","0","FM",2,4,69,0,1,"1",0,"1","1250","2.5","jan 27_2","R_1feHKdD9VFlPCqZ","2",0,0,"2"
"4276","4276","0","CND",3,4,54,0,2,"0",0,"0","912","4.9","jan 27_2","R_sLlfkQFGwJ4vXbz","0",0,0,"2"
"4277","4277","0","FM",1,4,56,0,3,"3",0,"1","1478","4.6","jan 27_2","R_3EGYjUSrbU55h9H","3",0,0,"2"
"4278","4278","0","T",6,4,71,0,1,"1",0,"1","1199","4.7","jan 27_2","R_2WZJL0LnO5o9xDk","0",0,1,"2"
"4279","4279","0","CND",7,2,69,0,0,"2",0,"0","1972","1.4","jan 27_2","R_x91T81FT6ODkkqR","3",0,0,"2"
"4280","4280","0","CND",4,1,34,1,0,"0",0,"0","970","3.3","jan 27_2","R_ub4ppw2Rjd9haeJ","0",0,0,"2"
"4281","4281","0","CND",3,4,67,0,1,"4",0,"0","1086","2.4","jan 27_2","R_25R72c31fRDhBdT","2",0,0,"2"
"4282","4282","0","T",5,4,36,0,1,"3",1,"1","1633","4.4","jan 27_2","R_SQ0lleuz2fkV0UV","-2",0,1,"2"
"4283","4283","0","T",6,3,70,0,1,"0",0,"1","1228","1.5","jan 27_2","R_1nT1UdG5Abn1c5E","0",0,1,"2"
"4284","4284","0","FM",3,3,65,0,2,"2",0,"1","1413","4.2","jan 27_2","R_1mwM5LiFmYUtPhA","0",0,0,"2"
"4285","4285","0","FM",5,4,40,0,2,"1",1,"0","809","4.2","jan 27_2","R_1HoDWJYho0kuuZ8","-3",0,0,"2"
"4286","4286","0","FM",4,4,43,0,1,"1",1,"1","1176","4.6","jan 27_2","R_31Na1qtbnUeUGZ6","-3",0,0,"2"
"4287","4287","0","CND",4,4,67,0,3,"2",0,"1","1383","3.6","jan 27_2","R_2fpRwazls4VAoU1","0",0,0,"2"
"4288","4288","0","T",6,3,74,0,2,"0",1,"1","1667","3.1","jan 27_2","R_1kY7YcrOMYbX5hw","-2",0,1,"2"
"4289","4289","0","T",6,4,68,0,1,"2",0,"1","1082","3.5","jan 27_2","R_24DemQvRGPXxR8P","0",0,1,"2"
"4290","4290","0","T",7,3,50,0,2,"3",1,"1","1517","4.8","jan 27_2","R_3kAF8R9VYMyeLzz","-1",0,1,"2"
"4291","4291","0","CND",3,1,40,0,1,"1",0,"1","2866","4.8","jan 27_2","R_1r9xKj0t9aDkUbi","3",0,0,"2"
"4292","4292","0","T",5,1,42,0,1,"1",0,"0","1031","4.6","jan 27_2","R_3CZyGtxb0SHPlK8","0",0,1,"2"
"4293","4293","0","CND",5,1,53,1,0,"0",1,"1","881","3.5","jan 27_2","R_OPYbOArX8OptH3j","-2",0,0,"2"
"4294","4294","0","T",7,5,75,0,2,"3",1,"1","1274","2.8","jan 27_2","R_3LXAwSVmGOCYp1M","-2",0,1,"2"
"4295","4295","0","FM",2,5,73,0,3,"2",0,"1","1906","3.2","jan 27_2","R_1OkoaSctk2s4RTw","2",0,0,"2"
"4296","4296","0","CND",4,1,57,1,0,"1",0,"0","1948","1.7","jan 27_2","R_2q1Xv5MJjTRRjw2","3",0,0,"2"
"4297","4297","0","FM",2,0,45,1,0,"1",1,"0","1753","4.3","jan 27_2","R_2rqMYVPjv3PMj8g","-1",0,0,"2"
"4298","4298","0","CND",4,1,65,0,1,"1",1,"1","1547","4.3","jan 27_2","R_2tAxUm7hksDd0AI","-1",0,0,"2"
"4299","4299","0","FM",2,1,80,1,0,"1",0,"1","1718","2.8","jan 27_2","R_1Fs3hHVsV8YHenn","3",0,0,"2"
"4300","4300","0","CND",4,1,56,1,0,"2",0,"0","3805","4.7","jan 27_2","R_QlSHCFaHK6nstFL","2",0,0,"2"
"4301","4301","0","FM",4,1,30,1,1,"3",0,"1","1146","4.6","jan 27_2","R_r85uRuwsiB9MiOd","0",0,0,"2"
"4302","4302","0","CND",4,1,42,1,0,"2",NA,"0","762","2.9","jan 27_2","R_1DBXglKzYk0GZI4",NA,0,0,"2"
"4303","4303","0","FM",2,1,38,1,0,"2",NA,"0","2309","3.1","jan 27_2","R_czNw4HxL90C3j4l",NA,0,0,"2"
"4304","4304","0","FM",3,1,42,1,0,"2",NA,"0","676","3.7","jan 27_2","R_xo39wBxiGXIWyQN",NA,0,0,"2"
"4305","4305","0","FM",3,3,75,0,0,"3",0,"0","2691","2.8","jan 27_2","R_2U4ccoqEg9Ynj6Q","1",0,0,"2"
"4306","4306","0","FM",3,1,48,0,0,"1",0,"1","2361","2.9","jan 27_2","R_3dLgGuT6mVUra3Y","2",0,0,"2"
