"","Article_day","X","ResponseId","Day","Article_Num","Category","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_False","FC_True","FC_CND","Education_Score","Income_Score","Q_Ideology","Dig_Lit_Score","Ideology_Score","True_Dummy","Treatment","Article_Lean","Dummy_Ideology","Ideo_Congruence","FC_Eval"
"1494","Day_2_4",836,"R_3fT4sRw2qoaLvQ3","Day_2",4,"True",7,4,33,0,0,5,0,4,3,"Slightly Conservative",60,1,1,1,"Conservative","Conservative",1,"T"
"1495","Day_2_4",1537,"R_2WHyX9imlk9gHdK","Day_2",4,"Misl",3,2,43,1,0,5,0,2,2,"Extremely Liberal",61,-3,0,1,"Conservative","Liberal",0,"T"
"1496","Day_2_4",1578,"R_pPKhSSYvStNWvdL","Day_2",4,"True",7,4,23,0,0,5,0,2,2,"Slightly Liberal",52,-1,1,1,"Conservative","Liberal",0,"T"
"1497","Day_2_4",1497,"R_1DT3Z2M9eYLz8EA","Day_2",4,"True",7,4,34,0,0,5,0,2,1,"Extremely Conservative",39,3,1,1,"Conservative","Conservative",1,"T"
"1498","Day_2_4",86,"R_1r7cR30Xtht5cE3","Day_2",4,"True",7,4,28,1,0,5,0,4,3,"Moderate: Middle of the road",47,0,1,1,"Conservative","Moderate",0,"T"
"1499","Day_2_4",1514,"R_1OuvYQcWMWhNkWb","Day_2",4,"True",7,4,26,1,0,5,0,4,2,"Moderate: Middle of the road",62,0,1,1,"Conservative","Moderate",0,"T"
"1500","Day_2_4",1515,"R_1pLhDXrhjzjv5ri","Day_2",4,"True",7,4,35,1,0,5,0,4,1,"Extremely Liberal",52,-3,1,1,"Conservative","Liberal",0,"T"
"1501","Day_2_4",101,"R_2rUQt9FZNUc5emd","Day_2",4,"True",7,4,50,1,0,5,0,3,1,"Extremely Liberal",59,-3,1,1,"Conservative","Liberal",0,"T"
"1502","Day_2_4",1584,"R_szEuqpWuexrD6XT","Day_2",4,"True",7,4,32,1,0,5,0,2,1,"Slightly Liberal",65,-1,1,1,"Conservative","Liberal",0,"T"
"1503","Day_2_4",1547,"R_33anZHkz2WkkjH4","Day_2",4,"Coul",3,2,35,0,0,5,0,5,2,"Extremely Liberal",58,-3,0,1,"Conservative","Liberal",0,"T"
"1504","Day_2_4",130,"R_3ptBIIvqyC9fR42","Day_2",4,"True",7,4,20,1,0,5,0,3,2,"Liberal",62,-2,1,1,"Conservative","Liberal",0,"T"
"1505","Day_2_4",93,"R_2cjeT6tVBH5nS0p","Day_2",4,"True",7,4,62,0,0,5,0,5,2,"Slightly Conservative",59,1,1,1,"Conservative","Conservative",1,"T"
"1506","Day_2_4",1586,"R_tVuFcK9mMQnUZu9","Day_2",4,"True",6,3,28,1,0,5,0,4,2,"Moderate: Middle of the road",44,0,1,1,"Conservative","Moderate",0,"T"
"1507","Day_2_4",1587,"R_UEdaTkEStg9zqSZ","Day_2",4,"True",7,4,30,0,0,5,0,4,3,"Extremely Liberal",61,-3,1,1,"Conservative","Liberal",0,"T"
"1508","Day_2_4",1509,"R_1OjDqsL2fvTS69j","Day_2",4,"True",7,4,32,1,0,5,0,2,2,"Moderate: Middle of the road",65,0,1,1,"Conservative","Moderate",0,"T"
"1509","Day_2_4",2037,"R_10Mj3IzcEoeLtoI","Day_2",4,"Misl",5,3,60,1,0,5,0,4,1,"Extremely Liberal",65,-3,0,0,"Conservative","Liberal",0,"T"
"1510","Day_2_4",171,"R_2YF00a3jAtdNuZn","Day_2",4,"True",7,4,34,1,0,5,0,4,2,"Conservative",61,2,1,0,"Conservative","Conservative",1,"T"
"1511","Day_2_4",1140,"R_30qkuoigNtSaIrn","Day_2",4,"Coul",4,2,33,0,0,5,0,4,4,"Extremely Liberal",55,-3,0,0,"Conservative","Liberal",0,"T"
"1512","Day_2_4",2071,"R_29iBuf4skgO7Lm1","Day_2",4,"Misl",4,3,35,1,0,5,0,4,2,"Liberal",48,-2,0,0,"Conservative","Liberal",0,"T"
"1513","Day_2_4",170,"R_2XpTUW1Q1DJ81Qz","Day_2",4,"True",6,4,49,0,0,5,0,2,2,"Extremely Conservative",46,3,1,0,"Conservative","Conservative",1,"T"
"1514","Day_2_4",2088,"R_2qCMAEpC6WqLmGd","Day_2",4,"Misl",3,2,51,1,0,5,0,3,2,"Moderate: Middle of the road",49,0,0,0,"Conservative","Moderate",0,"T"
"1515","Day_2_4",1141,"R_31dbquEcAk38z6l","Day_2",4,"True",5,2,34,0,0,5,0,2,1,"Extremely Conservative",51,3,1,0,"Conservative","Conservative",1,"T"
"1516","Day_2_4",1559,"R_3JwmmnQgQ4xMzQw","Day_2",4,"True",5,3,20,1,0,5,0,2,1,"Liberal",55,-2,1,1,"Conservative","Liberal",0,"T"
"1517","Day_2_4",143,"R_cAVPeJBl4curp4d","Day_2",4,"True",7,4,32,1,0,5,0,2,1,"Extremely Liberal",53,-3,1,1,"Conservative","Liberal",0,"T"
"1518","Day_2_4",1533,"R_2s4rmMJg4bynpHr","Day_2",4,"True",4,3,33,0,0,5,0,2,2,"Slightly Liberal",42,-1,1,1,"Conservative","Liberal",0,"T"
"1519","Day_2_4",80,"R_1Om5ZzGMhQrEzrH","Day_2",4,"True",7,4,34,0,0,5,0,4,2,"Extremely Conservative",56,3,1,1,"Conservative","Conservative",1,"T"
"1520","Day_2_4",835,"R_3FJNMSHgucjEFrB","Day_2",4,"True",6,4,43,1,0,5,0,2,1,"Moderate: Middle of the road",66,0,1,1,"Conservative","Moderate",0,"T"
"1521","Day_2_4",1562,"R_3qscA06TiUCJRuP","Day_2",4,"Misl",4,3,48,1,0,5,0,4,4,"Moderate: Middle of the road",62,0,0,1,"Conservative","Moderate",0,"T"
"1522","Day_2_4",809,"R_2Cku34Y51gF59JO","Day_2",4,"True",7,4,30,1,0,5,0,4,4,"Extremely Liberal",66,-3,1,1,"Conservative","Liberal",0,"T"
"1523","Day_2_4",1575,"R_OwfSlNCTl1ROwiR","Day_2",4,"True",5,3,32,0,0,5,0,3,2,"Slightly Liberal",60,-1,1,1,"Conservative","Liberal",0,"T"
"1524","Day_2_4",1579,"R_PtV0j4HIslIQEdH","Day_2",4,"True",6,4,49,0,0,5,0,1,2,"Moderate: Middle of the road",46,0,1,1,"Conservative","Moderate",0,"T"
"1525","Day_2_4",865,"R_Q4iYkkwrOX18Shb","Day_2",4,"True",7,4,27,1,0,5,0,3,2,"Extremely Liberal",44,-3,1,1,"Conservative","Liberal",0,"T"
"1526","Day_2_4",1555,"R_3gUTYLxEuI90E13","Day_2",4,"True",5,3,68,0,0,5,0,3,2,"Conservative",62,2,1,1,"Conservative","Conservative",1,"T"
"1527","Day_2_4",112,"R_2ygt9tUdlraHmZX","Day_2",4,"True",5,3,37,0,0,5,0,3,1,"Moderate: Middle of the road",46,0,1,1,"Conservative","Moderate",0,"T"
"1528","Day_2_4",114,"R_2ZIapulYBGqBq3t","Day_2",4,"True",6,4,27,1,0,5,0,2,1,"Moderate: Middle of the road",65,0,1,1,"Conservative","Moderate",0,"T"
"1529","Day_2_4",805,"R_2aY1PQBOu1TjQkh","Day_2",4,"True",7,4,25,1,0,5,0,4,1,"Liberal",58,-2,1,1,"Conservative","Liberal",0,"T"
"1530","Day_2_4",78,"R_1oGE2EZlwEJ5j3C","Day_2",4,"True",7,4,50,1,0,5,0,5,2,"Slightly Conservative",47,1,1,1,"Conservative","Conservative",1,"T"
"1531","Day_2_4",870,"R_T621vcSQoDf2a1b","Day_2",4,"True",5,3,22,1,0,5,0,4,3,"Extremely Liberal",53,-3,1,1,"Conservative","Liberal",0,"T"
"1532","Day_2_4",131,"R_3qKFKHrXpSzLTVI","Day_2",4,"Misl",5,3,57,0,0,5,0,5,2,"Liberal",51,-2,0,1,"Conservative","Liberal",0,"T"
"1533","Day_2_4",81,"R_1omTJuin6jHMofe","Day_2",4,"True",5,3,30,0,0,5,0,2,2,"Slightly Conservative",51,1,1,1,"Conservative","Conservative",1,"T"
"1534","Day_2_4",810,"R_2CNiYAIzRBoP2YU","Day_2",4,"Misl",1,1,49,1,0,5,0,4,1,"Liberal",37,-2,0,1,"Conservative","Liberal",0,"T"
"1535","Day_2_4",848,"R_3qxkIPXzm9CWRhr","Day_2",4,"True",7,4,38,1,0,5,0,4,1,"Moderate: Middle of the road",62,0,1,1,"Conservative","Moderate",0,"T"
"1536","Day_2_4",160,"R_WB6N6Nmfj9tv01X","Day_2",4,"True",5,3,49,1,0,5,0,5,3,"Liberal",63,-2,1,1,"Conservative","Liberal",0,"T"
"1537","Day_2_4",826,"R_2Y3q0elXezfzBmd","Day_2",4,"True",7,4,62,1,0,5,0,3,2,"Extremely Liberal",62,-3,1,1,"Conservative","Liberal",0,"T"
"1538","Day_2_4",867,"R_sGUpwBe9q12gHdv","Day_2",4,"True",6,3,27,0,0,5,0,4,1,"Liberal",60,-2,1,1,"Conservative","Liberal",0,"T"
"1539","Day_2_4",151,"R_rfIAfCQFydsDjSF","Day_2",4,"True",7,4,28,1,0,5,0,4,3,"Moderate: Middle of the road",54,0,1,1,"Conservative","Moderate",0,"T"
"1540","Day_2_4",159,"R_VUsnHtiM6FXWk7L","Day_2",4,"True",5,4,22,0,0,5,0,4,2,"Liberal",47,-2,1,1,"Conservative","Liberal",0,"T"
"1541","Day_2_4",119,"R_3EVTjsbULziKrAE","Day_2",4,"True",6,4,33,0,0,5,0,3,2,"Slightly Conservative",47,1,1,1,"Conservative","Conservative",1,"T"
"1542","Day_2_4",1503,"R_1jTwujkDJcWOuJ9","Day_2",4,"True",6,4,30,0,0,5,0,2,1,"Slightly Liberal",42,-1,1,1,"Conservative","Liberal",0,"T"
"1543","Day_2_4",1557,"R_3JkNREhr4Z56QZF","Day_2",4,"True",7,4,31,1,0,5,0,5,2,"Liberal",45,-2,1,1,"Conservative","Liberal",0,"T"
"1544","Day_2_4",859,"R_DMEbF8RcyyJ7ykV","Day_2",4,"True",7,4,25,1,0,5,0,4,3,"Moderate: Middle of the road",59,0,1,1,"Conservative","Moderate",0,"T"
"1545","Day_2_4",833,"R_3CPA7SnlMPCdDEp","Day_2",4,"True",6,4,49,0,0,5,0,2,2,"Conservative",43,2,1,1,"Conservative","Conservative",1,"T"
"1546","Day_2_4",825,"R_2Wv4LjXvIU9TLYr","Day_2",4,"True",5,3,23,0,0,5,0,2,2,"Liberal",52,-2,1,1,"Conservative","Liberal",0,"T"
"1547","Day_2_4",98,"R_2fE6FNom8DE1qg9","Day_2",4,"Coul",3,2,26,0,0,5,0,4,2,"Extremely Liberal",32,-3,0,1,"Conservative","Liberal",0,"T"
"1548","Day_2_4",1567,"R_7VvRdgve9lALveF","Day_2",4,"True",7,4,20,1,0,5,0,4,2,"Conservative",62,2,1,1,"Conservative","Conservative",1,"T"
"1549","Day_2_4",837,"R_3FV8Lpk7xFqMu8Q","Day_2",4,"True",7,4,24,0,0,5,0,4,3,"Liberal",57,-2,1,1,"Conservative","Liberal",0,"T"
"1550","Day_2_4",100,"R_2rjP0bogMm4reXy","Day_2",4,"True",7,4,46,1,0,5,0,5,3,"Moderate: Middle of the road",64,0,1,1,"Conservative","Moderate",0,"T"
"1551","Day_2_4",1558,"R_3JrRx2B1zmSMkYI","Day_2",4,"True",6,3,30,0,0,5,0,4,1,"Extremely Liberal",61,-3,1,1,"Conservative","Liberal",0,"T"
"1552","Day_2_4",74,"R_1Kj0mB7e9PCtQX3","Day_2",4,"Misl",4,3,23,0,0,5,0,4,2,"Liberal",48,-2,0,1,"Conservative","Liberal",0,"T"
"1553","Day_2_5",181,"R_31Nn21m8zBhzoi4","Day_2",5,"Misl",5,3,40,1,0,5,0,5,2,"Moderate: Middle of the road",57,0,0,0,"Neutral","Moderate",0,"T"
"1554","Day_2_5",1163,"R_3O0RnvX8wuqkqiL","Day_2",5,"True",6,4,31,0,0,5,0,4,2,"Slightly Conservative",64,1,1,0,"Neutral","Conservative",0,"T"
"1555","Day_2_5",2093,"R_2UgBqONhL5IMuhf","Day_2",5,"True",7,4,65,0,0,5,0,4,1,"Liberal",60,-2,1,0,"Neutral","Liberal",0,"T"
"1556","Day_2_5",1125,"R_2qCMAEpC6WqLmGd","Day_2",5,"Misl",1,1,51,1,0,5,0,3,2,"Moderate: Middle of the road",49,0,0,0,"Neutral","Moderate",0,"T"
"1557","Day_2_5",182,"R_32Xy0hY7kuzAAqZ","Day_2",5,"True",7,4,41,1,0,5,0,5,1,"Liberal",58,-2,1,0,"Neutral","Liberal",0,"T"
"1558","Day_2_5",1097,"R_1nPbTvEH69uKYqP","Day_2",5,"True",7,4,54,0,0,5,0,4,1,"Slightly Liberal",53,-1,1,0,"Neutral","Liberal",0,"T"
"1559","Day_2_5",1135,"R_2YwSdZiA0B8D1tm","Day_2",5,"True",6,3,33,0,0,5,0,3,2,"Liberal",45,-2,1,0,"Neutral","Liberal",0,"T"
"1560","Day_2_5",1137,"R_2zD8SZT04iuZjF7","Day_2",5,"True",5,4,31,0,0,5,0,4,2,"Slightly Liberal",47,-1,1,0,"Neutral","Liberal",0,"T"
"1561","Day_2_5",1116,"R_2CrZlVL96NdChij","Day_2",5,"True",7,4,31,1,0,5,0,5,2,"Liberal",63,-2,1,0,"Neutral","Liberal",0,"T"
"1562","Day_2_5",177,"R_30qkuoigNtSaIrn","Day_2",5,"True",7,4,33,0,0,5,0,4,4,"Extremely Liberal",55,-3,1,0,"Neutral","Liberal",0,"T"
"1563","Day_2_5",144,"R_28ZMlpf0YDsTiL6","Day_2",5,"Coul",5,3,57,0,0,5,0,3,1,"Slightly Conservative",61,1,0,0,"Neutral","Conservative",0,"T"
"1564","Day_2_5",115,"R_1DHa5wlyVrX9LkK","Day_2",5,"True",7,4,42,1,0,5,0,5,1,"Extremely Liberal",60,-3,1,0,"Neutral","Liberal",0,"T"
"1565","Day_2_5",220,"R_egJjggJffFb9Oxz","Day_2",5,"True",7,4,61,1,0,5,0,3,2,"Slightly Conservative",66,1,1,0,"Neutral","Conservative",0,"T"
"1566","Day_2_5",1115,"R_2ByQaolAIiNLdUD","Day_2",5,"Coul",4,3,30,1,0,5,0,2,3,"Moderate: Middle of the road",52,0,0,0,"Neutral","Moderate",0,"T"
"1567","Day_2_5",175,"R_2zNKe2d0HZrJ7Hj","Day_2",5,"True",7,4,29,1,0,5,0,4,2,"Liberal",54,-2,1,0,"Neutral","Liberal",0,"T"
"1568","Day_2_5",1174,"R_50XxXPs1nnhuXFn","Day_2",5,"True",6,4,22,0,0,5,0,4,1,"Extremely Liberal",56,-3,1,0,"Neutral","Liberal",0,"T"
"1569","Day_2_5",1086,"R_1gSFd7sYpHo0AR2","Day_2",5,"True",7,4,40,1,0,5,0,4,3,"Liberal",56,-2,1,0,"Neutral","Liberal",0,"T"
"1570","Day_2_5",203,"R_3PGKZwTTEtGp5ak","Day_2",5,"True",7,4,75,0,0,5,0,5,3,"Extremely Liberal",45,-3,1,0,"Neutral","Liberal",0,"T"
"1571","Day_2_5",149,"R_2ARwAqPUJGlMmb6","Day_2",5,"True",6,4,30,0,0,5,0,3,1,"Conservative",51,2,1,0,"Neutral","Conservative",0,"T"
"1572","Day_2_5",218,"R_BY8MguiI0WZ0k6t","Day_2",5,"True",7,4,32,0,0,5,0,4,1,"Slightly Conservative",49,1,1,0,"Neutral","Conservative",0,"T"
"1573","Day_2_5",2119,"R_3jZPjopixiayZXH","Day_2",5,"True",6,4,44,1,0,5,0,4,2,"Conservative",48,2,1,0,"Neutral","Conservative",0,"T"
"1574","Day_2_5",1165,"R_3oMwCG1qil1uVj7","Day_2",5,"True",7,4,35,0,0,5,0,4,2,"Moderate: Middle of the road",44,0,1,0,"Neutral","Moderate",0,"T"
"1575","Day_2_5",195,"R_3kAqnSWHubk8FnY","Day_2",5,"Misl",4,2,34,0,0,5,0,3,1,"Liberal",44,-2,0,0,"Neutral","Liberal",0,"T"
"1576","Day_2_5",1154,"R_3Jh0XrKYbR21Sql","Day_2",5,"True",5,3,37,0,0,5,0,5,2,"Moderate: Middle of the road",41,0,1,0,"Neutral","Moderate",0,"T"
"1577","Day_2_5",1180,"R_AznXAc61Y03ndpT","Day_2",5,"True",6,4,36,0,0,5,0,4,2,"Liberal",52,-2,1,0,"Neutral","Liberal",0,"T"
"1578","Day_2_5",1088,"R_1i23RAZKEeqt4hl","Day_2",5,"True",7,4,38,1,0,5,0,2,2,"Extremely Conservative",66,3,1,0,"Neutral","Conservative",0,"T"
"1579","Day_2_5",159,"R_2EuFVzXJ1SB5qIA","Day_2",5,"Misl",7,4,40,0,0,5,0,5,2,"Extremely Conservative",41,3,0,0,"Neutral","Conservative",0,"T"
"1580","Day_2_5",2086,"R_2fJT2zLbqpXeQF2","Day_2",5,"True",7,4,57,1,0,5,0,2,1,"Moderate: Middle of the road",55,0,1,0,"Neutral","Moderate",0,"T"
"1581","Day_2_5",2155,"R_WuF15LJUROkpSpj","Day_2",5,"True",7,4,36,0,0,5,0,3,2,"Extremely Liberal",56,-3,1,0,"Neutral","Liberal",0,"T"
"1582","Day_2_5",1092,"R_1K8XbmMpKyLuSIc","Day_2",5,"True",7,4,36,1,0,5,0,5,1,"Extremely Conservative",47,3,1,0,"Neutral","Conservative",0,"T"
"1583","Day_2_5",1080,"R_1DOKxc91QhuNuJS","Day_2",5,"True",7,4,37,1,0,5,0,4,2,"Liberal",55,-2,1,0,"Neutral","Liberal",0,"T"
"1584","Day_2_5",1133,"R_2XpTUW1Q1DJ81Qz","Day_2",5,"Coul",4,3,49,0,0,5,0,2,2,"Extremely Conservative",46,3,0,0,"Neutral","Conservative",0,"T"
"1585","Day_2_5",1186,"R_qUCJ4fYefSVfZGV","Day_2",5,"True",7,4,30,1,0,5,0,2,1,"Liberal",63,-2,1,0,"Neutral","Liberal",0,"T"
"1586","Day_2_5",785,"R_1gdA9KHqlU0feQe","Day_2",5,"Coul",2,2,38,0,0,5,0,5,4,"Slightly Conservative",50,1,0,1,"Neutral","Conservative",0,"T"
"1587","Day_2_5",868,"R_sMve3VFyjFuxtTP","Day_2",5,"True",7,4,33,0,0,5,0,2,2,"Moderate: Middle of the road",56,0,1,1,"Neutral","Moderate",0,"T"
"1588","Day_2_5",861,"R_oY8dEFKpyJFNh3b","Day_2",5,"True",7,4,47,1,NA,NA,NA,5,2,"Liberal",48,-2,1,1,"Neutral","Liberal",0,"T"
"1589","Day_2_5",69,"R_1Fx1FS7pNIi2tM0","Day_2",5,"True",7,4,28,0,0,5,0,4,2,"Extremely Liberal",61,-3,1,1,"Neutral","Liberal",0,"T"
"1590","Day_2_5",838,"R_3g17B38hKlUkya7","Day_2",5,"True",7,4,28,0,0,5,0,4,4,"Extremely Liberal",54,-3,1,1,"Neutral","Liberal",0,"T"
"1591","Day_2_5",801,"R_1r7cR30Xtht5cE3","Day_2",5,"True",7,4,28,1,0,5,0,4,3,"Moderate: Middle of the road",47,0,1,1,"Neutral","Moderate",0,"T"
"1592","Day_2_5",128,"R_3JrRx2B1zmSMkYI","Day_2",5,"True",7,4,30,0,0,5,0,4,1,"Extremely Liberal",61,-3,1,1,"Neutral","Liberal",0,"T"
"1593","Day_2_5",796,"R_1omTJuin6jHMofe","Day_2",5,"True",6,3,30,0,0,5,0,2,2,"Slightly Conservative",51,1,1,1,"Neutral","Conservative",0,"T"
"1594","Day_2_5",134,"R_6hPvdX2H4IbUXvj","Day_2",5,"True",7,4,30,0,0,5,0,3,2,"Slightly Conservative",44,1,1,1,"Neutral","Conservative",0,"T"
"1595","Day_2_5",1504,"R_1Kj0mB7e9PCtQX3","Day_2",5,"True",7,4,23,0,0,5,0,4,2,"Liberal",48,-2,1,1,"Neutral","Liberal",0,"T"
"1596","Day_2_5",1549,"R_3EVTjsbULziKrAE","Day_2",5,"True",6,4,33,0,0,5,0,3,2,"Slightly Conservative",47,1,1,1,"Neutral","Conservative",0,"T"
"1597","Day_2_5",108,"R_2wi3DfP8avDjFMs","Day_2",5,"True",7,4,26,0,0,5,0,4,2,"Slightly Liberal",65,-1,1,1,"Neutral","Liberal",0,"T"
"1598","Day_2_5",94,"R_2Cku34Y51gF59JO","Day_2",5,"True",7,4,30,1,0,5,0,4,4,"Extremely Liberal",66,-3,1,1,"Neutral","Liberal",0,"T"
"1599","Day_2_5",797,"R_1onfSS7KfVeslc4","Day_2",5,"True",7,4,32,0,0,5,0,5,2,"Liberal",49,-2,1,1,"Neutral","Liberal",0,"T"
"1600","Day_2_5",813,"R_2fE6FNom8DE1qg9","Day_2",5,"True",7,4,26,0,0,5,0,4,2,"Extremely Liberal",32,-3,1,1,"Neutral","Liberal",0,"T"
"1601","Day_2_5",799,"R_1OuvYQcWMWhNkWb","Day_2",5,"True",7,4,26,1,0,5,0,4,2,"Moderate: Middle of the road",62,0,1,1,"Neutral","Moderate",0,"T"
"1602","Day_2_5",149,"R_PtV0j4HIslIQEdH","Day_2",5,"True",5,4,49,0,0,5,0,1,2,"Moderate: Middle of the road",46,0,1,1,"Neutral","Moderate",0,"T"
"1603","Day_2_5",76,"R_1LILFPxJgeTHEjN","Day_2",5,"True",7,4,24,0,0,5,0,4,1,"Moderate: Middle of the road",51,0,1,1,"Neutral","Moderate",0,"T"
"1604","Day_2_5",817,"R_2s0ypB7FWIPyXXz","Day_2",5,"True",7,4,57,1,0,5,0,1,1,"Extremely Liberal",66,-3,1,1,"Neutral","Liberal",0,"T"
"1605","Day_2_5",1519,"R_2AGOMczWkpXdIuv","Day_2",5,"True",7,4,25,1,0,5,0,4,1,"Liberal",53,-2,1,1,"Neutral","Liberal",0,"T"
"1606","Day_2_5",138,"R_863BQZAAAUhZso9","Day_2",5,"True",5,3,22,1,0,5,0,4,4,"Slightly Conservative",51,1,1,1,"Neutral","Conservative",0,"T"
"1607","Day_2_5",874,"R_VUsnHtiM6FXWk7L","Day_2",5,"True",5,3,22,0,0,5,0,4,2,"Liberal",47,-2,1,1,"Neutral","Liberal",0,"T"
"1608","Day_2_5",1507,"R_1NemMqPXtrSyVNA","Day_2",5,"Misl",4,2,46,0,0,5,0,3,1,"Extremely Conservative",66,3,0,1,"Neutral","Conservative",0,"T"
"1609","Day_2_5",793,"R_1oGE2EZlwEJ5j3C","Day_2",5,"True",7,4,50,1,0,5,0,5,2,"Slightly Conservative",47,1,1,1,"Neutral","Conservative",0,"T"
"1610","Day_2_5",1522,"R_2bNTayyvcTyhWs9","Day_2",5,"True",7,4,30,0,0,5,0,2,1,"Haven't thought much about it",61,0,1,1,"Neutral","Moderate",0,"T"
"1611","Day_2_5",135,"R_6zmMGyHYE6H9bUd","Day_2",5,"True",7,4,22,0,0,5,0,4,2,"Liberal",44,-2,1,1,"Neutral","Liberal",0,"T"
"1612","Day_2_5",1590,"R_WB6N6Nmfj9tv01X","Day_2",5,"True",7,4,49,1,0,5,0,5,3,"Liberal",63,-2,1,1,"Neutral","Liberal",0,"T"
"1613","Day_2_5",824,"R_2wLa23pXyAGRHke","Day_2",5,"True",7,4,38,1,0,5,0,4,2,"Slightly Liberal",60,-1,1,1,"Neutral","Liberal",0,"T"
"1614","Day_2_5",803,"R_2aeJ77AX8SGMlee","Day_2",5,"True",6,4,30,0,0,5,0,5,3,"Liberal",60,-2,1,1,"Neutral","Liberal",0,"T"
"1615","Day_2_5",1560,"R_3ptBIIvqyC9fR42","Day_2",5,"True",7,4,20,1,0,5,0,3,2,"Liberal",62,-2,1,1,"Neutral","Liberal",0,"T"
"1616","Day_2_5",154,"R_szEuqpWuexrD6XT","Day_2",5,"True",6,4,32,1,0,5,0,2,1,"Slightly Liberal",65,-1,1,1,"Neutral","Liberal",0,"T"
"1617","Day_2_5",841,"R_3gXeaHxIlFRKL2I","Day_2",5,"True",7,4,35,0,0,5,0,4,2,"Conservative",44,2,1,1,"Neutral","Conservative",0,"T"
"1618","Day_2_5",1535,"R_2uTzn88sGYQ8xaG","Day_2",5,"Coul",5,3,39,1,0,5,0,3,2,"Moderate: Middle of the road",54,0,0,1,"Neutral","Moderate",0,"T"
"1619","Day_2_5",821,"R_2V8TRsWlzoUJk46","Day_2",5,"True",7,4,56,1,0,5,0,3,1,"Moderate: Middle of the road",45,0,1,1,"Neutral","Moderate",0,"T"
"1620","Day_2_5",871,"R_tVuFcK9mMQnUZu9","Day_2",5,"True",6,4,28,1,0,5,0,4,2,"Moderate: Middle of the road",44,0,1,1,"Neutral","Moderate",0,"T"
"1621","Day_2_5",145,"R_OwfSlNCTl1ROwiR","Day_2",5,"True",7,4,32,0,0,5,0,3,2,"Slightly Liberal",60,-1,1,1,"Neutral","Liberal",0,"T"
"1622","Day_2_5",120,"R_3FJNMSHgucjEFrB","Day_2",5,"True",6,4,43,1,0,5,0,2,1,"Moderate: Middle of the road",66,0,1,1,"Neutral","Moderate",0,"T"
"1623","Day_2_5",827,"R_2ygt9tUdlraHmZX","Day_2",5,"True",7,4,37,0,0,5,0,3,1,"Moderate: Middle of the road",46,0,1,1,"Neutral","Moderate",0,"T"
"1624","Day_2_5",148,"R_pPKhSSYvStNWvdL","Day_2",5,"True",7,4,23,0,0,5,0,2,2,"Slightly Liberal",52,-1,1,1,"Neutral","Liberal",0,"T"
"1625","Day_2_5",107,"R_2WHyX9imlk9gHdK","Day_2",5,"True",7,4,43,1,0,5,0,2,2,"Extremely Liberal",61,-3,1,1,"Neutral","Liberal",0,"T"
"1626","Day_2_5",1544,"R_2ZIapulYBGqBq3t","Day_2",5,"Coul",4,3,27,1,0,5,0,2,1,"Moderate: Middle of the road",65,0,0,1,"Neutral","Moderate",0,"T"
"1627","Day_2_5",857,"R_bydQAreRP34wNmV","Day_2",5,"True",7,4,23,0,0,5,0,2,1,"Liberal",36,-2,1,1,"Neutral","Liberal",0,"T"
"1628","Day_2_5",1582,"R_sGUpwBe9q12gHdv","Day_2",5,"True",7,4,27,0,0,5,0,4,1,"Liberal",60,-2,1,1,"Neutral","Liberal",0,"T"
"1629","Day_2_5",1541,"R_2Y3q0elXezfzBmd","Day_2",5,"True",7,4,62,1,0,5,0,3,2,"Extremely Liberal",62,-3,1,1,"Neutral","Liberal",0,"T"
"1630","Day_2_5",194,"R_3k57sKfHih8G91Z","Day_2",5,"True",7,4,69,1,0,5,0,4,1,"Slightly Liberal",30,-1,1,0,"Neutral","Liberal",0,"T"
"1631","Day_2_5",1153,"R_3iVGw3PiCbJqsLV","Day_2",5,"Misl",2,2,49,1,0,5,0,2,1,"Conservative",42,2,0,0,"Neutral","Conservative",0,"T"
"1632","Day_2_5",155,"R_2DNZzcW1wVwK0Mv","Day_2",5,"Coul",6,3,32,1,0,5,0,4,2,"Moderate: Middle of the road",39,0,0,0,"Neutral","Moderate",0,"T"
"1633","Day_2_5",145,"R_29iBuf4skgO7Lm1","Day_2",5,"True",6,4,35,1,0,5,0,4,2,"Liberal",48,-2,1,0,"Neutral","Liberal",0,"T"
"1634","Day_2_5",199,"R_3MaGPUlGIkyiJkQ","Day_2",5,"True",6,4,41,0,0,5,0,4,2,"Liberal",54,-2,1,0,"Neutral","Liberal",0,"T"
"1635","Day_2_5",1132,"R_2wcPqRnMTtiagpL","Day_2",5,"Misl",1,2,57,1,0,5,0,5,4,"Conservative",62,2,0,0,"Neutral","Conservative",0,"T"
"1636","Day_2_5",213,"R_8J1hwt5mO6hdEqt","Day_2",5,"True",6,4,58,1,0,5,0,4,2,"Conservative",44,2,1,0,"Neutral","Conservative",0,"T"
"1637","Day_2_5",2102,"R_30o8XLd1vjEw2W1","Day_2",5,"True",7,4,35,0,0,5,0,4,2,"Conservative",57,2,1,0,"Neutral","Conservative",0,"T"
"1638","Day_2_5",188,"R_3hoKfysUCKykvnv","Day_2",5,"True",7,4,59,1,0,5,0,5,3,"Liberal",52,-2,1,0,"Neutral","Liberal",0,"T"
