"","ResponseId","Article_day","Category","True_Dummy","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_Eval","Dummy_Ideology","Ideo_Congruence","Income_Score","Education_Score","Dig_Lit_Score","Total_Links","avg_score","Unrel_contain","Total_Rel_85","Total_Unrel_60","Article_Lean"
"1025","R_3jGay6zo634zY0V","Day_12_3","True",1,7,4,40,1,"FM","Moderate",0,2,2,60,17,93.0588235294118,0,0,0,"Conservative"
"1026","R_3jGay6zo634zY0V","Day_12_4","True",1,7,4,40,1,"True","Moderate",0,2,2,60,8,95.3125,0,0,0,"Conservative"
"1027","R_3jGay6zo634zY0V","Day_12_5","Misl",0,2,2,40,1,"True","Moderate",0,2,2,60,9,96.9444444444444,0,1,0,"Neutral"
"1028","R_3JkNREhr4Z56QZF","Day_2_1","True",1,7,4,31,1,"True","Liberal",0,2,5,45,9,85.4444444444444,1,0,1,"Conservative"
"1029","R_3JkNREhr4Z56QZF","Day_2_4","True",1,7,4,31,1,"True","Liberal",0,2,5,45,20,95.6,0,0,0,"Conservative"
"1030","R_3JkNREhr4Z56QZF","Day_2_5","True",1,7,4,31,1,"True","Liberal",0,2,5,45,37,93.5945945945946,0,0,0,"Neutral"
"1031","R_3JlPxbzbjGSFhko","Day_4_1","Misl",0,6,2,32,0,"No Mode","Moderate",0,2,3,51,20,96.5,0,1,0,"Conservative"
"1032","R_3JlPxbzbjGSFhko","Day_4_4","True",1,6,4,32,0,"True","Moderate",0,2,3,51,14,93.1428571428571,0,0,0,"Neutral"
"1033","R_3JlPxbzbjGSFhko","Day_4_5","True",1,5,3,32,0,"True","Moderate",0,2,3,51,9,94.7222222222222,0,1,0,"Neutral"
"1034","R_3JqGYdN07AFVzOf","Day_9_1","True",1,7,4,41,0,"True","Moderate",0,1,4,50,18,89.6944444444444,1,0,1,"Conservative"
"1035","R_3JqGYdN07AFVzOf","Day_9_3","Misl",0,1,1,41,0,"FM","Moderate",0,1,4,50,17,91.7352941176471,1,0,1,"Conservative"
"1036","R_3JqGYdN07AFVzOf","Day_9_4","True",1,7,4,41,0,"True","Moderate",0,1,4,50,15,91.1666666666667,0,0,0,"Neutral"
"1037","R_3JrRx2B1zmSMkYI","Day_2_3","Misl",0,4,2,30,0,"True","Liberal",0,1,4,61,18,89.7777777777778,0,0,0,"Neutral"
"1038","R_3JrRx2B1zmSMkYI","Day_2_4","True",1,6,3,30,0,"True","Liberal",0,1,4,61,10,89.85,0,0,0,"Conservative"
"1039","R_3JrRx2B1zmSMkYI","Day_2_5","True",1,7,4,30,0,"True","Liberal",0,1,4,61,10,93.95,0,0,0,"Neutral"
"1040","R_3JslawiFoFcRSIy","Day_3_4","True",1,6,3,56,0,"True","Conservative",1,2,4,45,11,66.8181818181818,1,0,4,"Conservative"
"1041","R_3jUIXOwW8rtLv6O","Day_1_2","True",1,7,4,38,1,"True","Liberal",1,1,4,47,8,90.8125,0,0,0,"Liberal"
"1042","R_3jUIXOwW8rtLv6O","Day_1_5","True",1,7,4,38,1,"True","Liberal",0,1,4,47,8,91.875,0,0,0,"Neutral"
"1043","R_3JwmmnQgQ4xMzQw","Day_2_1","Coul",0,4,2,20,1,"True","Liberal",0,1,2,55,10,56.65,1,0,6,"Conservative"
"1044","R_3JwmmnQgQ4xMzQw","Day_2_4","True",1,5,3,20,1,"True","Liberal",0,1,2,55,7,96.4285714285714,0,1,0,"Conservative"
"1045","R_3JwmmnQgQ4xMzQw","Day_2_5","True",1,7,4,20,1,"True","Liberal",0,1,2,55,20,94.625,0,0,0,"Neutral"
"1046","R_3JyAWFBRifYY0DQ","Day_10_1","True",1,7,4,40,1,"True","Moderate",0,1,2,57,11,89.2727272727273,0,0,0,"Conservative"
"1047","R_3JyAWFBRifYY0DQ","Day_10_2","True",1,7,4,40,1,"No Mode","Moderate",0,1,2,57,10,89.85,0,0,0,"Liberal"
"1048","R_3JyAWFBRifYY0DQ","Day_10_5","True",1,7,4,40,1,"True","Moderate",0,1,2,57,10,93.2,0,0,0,"Neutral"
"1049","R_3k063sXpMqsanNb","Day_12_2","True",1,6,3,65,1,"True","Conservative",0,2,4,43,60,93.5083333333333,0,0,0,"Liberal"
"1050","R_3k063sXpMqsanNb","Day_12_3","Coul",0,4,3,65,1,"FM","Conservative",1,2,4,43,12,73.2083333333333,1,0,2,"Conservative"
"1051","R_3k063sXpMqsanNb","Day_12_5","True",1,5,3,65,1,"True","Conservative",0,2,4,43,49,88.7857142857143,0,0,0,"Neutral"
"1052","R_3kAGup0ITGgKZhC","Day_12_1","Misl",0,2,2,27,0,"FM","Liberal",0,1,4,61,9,94.1111111111111,0,0,0,"Conservative"
"1053","R_3kAGup0ITGgKZhC","Day_12_5","True",1,7,4,27,0,"True","Liberal",0,1,4,61,9,96.1111111111111,0,0,0,"Neutral"
"1054","R_3kBurY8B9NIlHIT","Day_7_2","True",1,6,4,37,1,"FM","Liberal",1,3,4,51,8,86.75,0,0,0,"Liberal"
"1055","R_3kBurY8B9NIlHIT","Day_7_4","True",1,7,4,37,1,"True","Liberal",0,3,4,51,46,88.3478260869565,0,0,0,"Neutral"
"1056","R_3kBurY8B9NIlHIT","Day_7_5","True",1,6,4,37,1,"True","Liberal",0,3,4,51,17,97.0588235294118,0,0,0,"Neutral"
"1057","R_3KCKlK9lv49effq","Day_10_1","Misl",0,3,2,30,0,"True","Moderate",0,1,4,61,9,90.7777777777778,0,0,0,"Conservative"
"1058","R_3KCKlK9lv49effq","Day_10_2","True",1,6,3,30,0,"No Mode","Moderate",0,1,4,61,10,94,0,0,0,"Liberal"
"1059","R_3KCKlK9lv49effq","Day_10_3","Coul",0,2,2,30,0,"FM","Moderate",0,1,4,61,8,92.5,0,0,0,"Conservative"
"1060","R_3kdJKfY0D5JS14E","Day_9_1","True",1,7,4,27,0,"True","Liberal",0,2,5,57,16,85.375,1,0,1,"Conservative"
"1061","R_3kdJKfY0D5JS14E","Day_9_2","True",1,7,4,27,0,"True","Liberal",1,2,5,57,14,95,0,0,0,"Liberal"
"1062","R_3kdJKfY0D5JS14E","Day_9_5","True",1,7,4,27,0,"True","Liberal",0,2,5,57,19,97.1052631578947,0,0,0,"Neutral"
"1063","R_3kFaWM0d8X39EHg","Day_10_1","True",1,6,4,67,1,"True","Liberal",0,1,4,55,11,88.0909090909091,0,0,0,"Conservative"
"1064","R_3kFaWM0d8X39EHg","Day_10_2","True",1,6,4,67,1,"No Mode","Liberal",1,1,4,55,10,90.15,0,0,0,"Liberal"
"1065","R_3kFaWM0d8X39EHg","Day_10_5","True",1,7,4,67,1,"True","Liberal",0,1,4,55,4,89.25,0,0,0,"Neutral"
"1066","R_3Kola9prU5Cn87U","Day_12_2","True",1,5,3,40,1,"True","Liberal",1,1,4,65,9,85.7222222222222,0,0,0,"Liberal"
"1067","R_3Kola9prU5Cn87U","Day_12_4","True",1,7,4,40,1,"True","Liberal",0,1,4,65,7,95.3571428571429,0,0,0,"Conservative"
"1068","R_3Kola9prU5Cn87U","Day_12_5","True",1,7,4,40,1,"True","Liberal",0,1,4,65,15,90.8,0,0,0,"Neutral"
"1069","R_3KoQtZqxlX0Pfa5","Day_10_1","Coul",0,6,3,45,0,"True","Liberal",0,1,5,57,5,83.8,0,0,0,"Conservative"
"1070","R_3KoQtZqxlX0Pfa5","Day_10_3","Coul",0,4,3,45,0,"FM","Liberal",0,1,5,57,18,53.3333333333333,1,0,9,"Conservative"
"1071","R_3KoQtZqxlX0Pfa5","Day_10_4","True",1,5,3,45,0,"True","Liberal",0,1,5,57,2,92.5,0,1,0,"Unclear"
"1072","R_3KT6q7Vntwvmg8Z","Day_1_1","True",1,7,3,33,1,"FM","Conservative",1,2,5,51,8,92.8125,0,0,0,"Conservative"
"1073","R_3KT6q7Vntwvmg8Z","Day_1_2","True",1,7,4,33,1,"True","Conservative",0,2,5,51,9,89.1111111111111,1,0,1,"Liberal"
"1074","R_3KT6q7Vntwvmg8Z","Day_1_3","True",1,5,3,33,1,"FM","Conservative",0,2,5,51,10,83,1,0,1,"Neutral"
"1075","R_3KUdv0FXRQUV3Ij","Day_7_1","True",1,6,4,26,0,"True","Moderate",0,1,4,52,7,98.5714285714286,0,1,0,"Neutral"
"1076","R_3KUdv0FXRQUV3Ij","Day_7_2","Misl",0,5,2,26,0,"FM","Moderate",0,1,4,52,8,93.125,0,0,0,"Liberal"
"1077","R_3KUdv0FXRQUV3Ij","Day_7_3","Misl",0,6,1,26,0,"No Mode","Moderate",0,1,4,52,2,72.25,1,0,1,"Conservative"
"1078","R_3lGjAKfN4P0IuMF","Day_10_2","True",1,7,4,29,0,"No Mode","Conservative",0,1,5,31,12,92.9166666666667,0,0,0,"Liberal"
"1079","R_3lGjAKfN4P0IuMF","Day_10_3","True",1,7,4,29,0,"FM","Conservative",1,1,5,31,12,91.25,0,0,0,"Conservative"
"1080","R_3lGjAKfN4P0IuMF","Day_10_5","True",1,7,4,29,0,"True","Conservative",0,1,5,31,18,90.2777777777778,0,0,0,"Neutral"
"1081","R_3lskovMBpQinjLr","Day_12_1","Misl",0,2,2,36,0,"FM","Liberal",0,2,4,63,10,93.2,0,0,0,"Conservative"
"1082","R_3lskovMBpQinjLr","Day_12_3","Misl",0,1,1,36,0,"FM","Liberal",0,2,4,63,9,95.2777777777778,0,0,0,"Conservative"
"1083","R_3lskovMBpQinjLr","Day_12_4","True",1,6,3,36,0,"True","Liberal",0,2,4,63,10,85.55,0,0,0,"Conservative"
"1084","R_3LX4uMsxOPfbvtT","Day_10_1","True",1,5,3,21,0,"True","Liberal",0,1,3,55,11,93.8636363636364,0,0,0,"Conservative"
"1085","R_3LX4uMsxOPfbvtT","Day_10_2","True",1,7,4,21,0,"No Mode","Liberal",1,1,3,55,17,91.1764705882353,0,0,0,"Liberal"
"1086","R_3LX4uMsxOPfbvtT","Day_10_4","True",1,7,4,21,0,"True","Liberal",0,1,3,55,3,84,0,0,0,"Unclear"
"1087","R_3LXaF7Z7z740d2k","Day_1_1","Misl",0,1,1,26,1,"FM","Moderate",0,1,2,57,7,58.8571428571429,1,0,3,"Conservative"
"1088","R_3LXaF7Z7z740d2k","Day_1_2","True",1,7,4,26,1,"True","Moderate",0,1,2,57,9,91.8333333333333,0,0,0,"Liberal"
"1089","R_3LXaF7Z7z740d2k","Day_1_3","Misl",0,2,2,26,1,"FM","Moderate",0,1,2,57,2,100,0,1,0,"Neutral"
"1090","R_3LZpxw4gLOfQL9m","Day_4_1","True",1,7,4,25,0,"No Mode","Moderate",0,3,4,53,6,81.5,1,0,1,"Conservative"
"1091","R_3LZpxw4gLOfQL9m","Day_4_2","True",1,7,4,25,0,"True","Moderate",0,3,4,53,8,93.75,0,0,0,"Liberal"
"1092","R_3LZpxw4gLOfQL9m","Day_4_3","Coul",0,5,3,25,0,"FM","Moderate",0,3,4,53,2,34.75,1,0,1,"Neutral"
"1093","R_3m2Gp6ZFt5C6DRy","Day_12_2","True",1,7,3,31,1,"True","Liberal",1,1,2,64,9,83.1666666666667,0,0,0,"Liberal"
"1094","R_3m2Gp6ZFt5C6DRy","Day_12_3","Misl",0,1,2,31,1,"FM","Liberal",0,1,2,64,24,85.8958333333333,1,0,1,"Conservative"
"1095","R_3m2Gp6ZFt5C6DRy","Day_12_4","True",1,7,4,31,1,"True","Liberal",0,1,2,64,10,92.45,0,0,0,"Conservative"
"1096","R_3Mm2I20FnXwKuA6","Day_6_3","True",1,5,3,25,0,"No Mode","Liberal",0,3,4,44,12,87.875,0,0,0,"Neutral"
"1097","R_3Mm2I20FnXwKuA6","Day_6_4","True",1,5,3,25,0,"FM","Liberal",0,3,4,44,10,90.5,0,0,0,"Conservative"
"1098","R_3Mm2I20FnXwKuA6","Day_6_5","True",1,7,4,25,0,"CND","Liberal",0,3,4,44,9,86.8888888888889,0,0,0,"Neutral"
"1099","R_3MMxnc56LmhY4RS","Day_9_1","True",1,6,4,33,0,"True","Conservative",1,3,5,44,11,84.9090909090909,1,0,1,"Conservative"
"1100","R_3MMxnc56LmhY4RS","Day_9_2","True",1,6,4,33,0,"True","Conservative",0,3,5,44,8,95.625,0,0,0,"Liberal"
"1101","R_3MMxnc56LmhY4RS","Day_9_4","True",1,6,4,33,0,"True","Conservative",0,3,5,44,9,91.6111111111111,0,0,0,"Neutral"
"1102","R_3MycWKTJGEI3fkc","Day_1_3","True",1,6,3,44,1,"FM","Liberal",0,1,2,66,8,95.625,0,1,0,"Neutral"
"1103","R_3MycWKTJGEI3fkc","Day_1_4","True",1,7,4,44,1,"FM","Liberal",0,1,2,66,9,95.8333333333333,0,0,0,"Neutral"
"1104","R_3MycWKTJGEI3fkc","Day_1_5","True",1,7,4,44,1,"True","Liberal",0,1,2,66,9,92.5,0,0,0,"Neutral"
"1105","R_3Mzzvl6Q34asRFD","Day_8_1","True",1,6,3,27,1,"True","Moderate",0,1,2,61,7,88.4285714285714,0,0,0,"Conservative"
"1106","R_3Mzzvl6Q34asRFD","Day_8_3","True",1,7,3,27,1,"True","Moderate",0,1,2,61,11,90.8181818181818,0,0,0,"Neutral"
"1107","R_3Mzzvl6Q34asRFD","Day_8_4","True",1,7,4,27,1,"True","Moderate",0,1,2,61,6,85.3333333333333,0,0,0,"Neutral"
"1108","R_3n74dnWFTqPgUNM","Day_10_1","True",1,6,4,57,0,"True","Conservative",1,3,4,61,9,92.2222222222222,0,0,0,"Conservative"
"1109","R_3n74dnWFTqPgUNM","Day_10_3","Misl",0,3,2,57,0,"FM","Conservative",1,3,4,61,17,93.3529411764706,0,0,0,"Conservative"
"1110","R_3n74dnWFTqPgUNM","Day_10_4","Coul",0,5,3,57,0,"True","Conservative",0,3,4,61,6,95.8333333333333,0,0,0,"Unclear"
"1111","R_3n78jZ6Hp7o3yov","Day_1_1","Coul",0,4,2,30,0,"FM","Liberal",0,2,5,53,4,90.625,0,0,0,"Conservative"
"1112","R_3n78jZ6Hp7o3yov","Day_1_2","True",1,6,4,30,0,"True","Liberal",1,2,5,53,6,92.8333333333333,0,0,0,"Liberal"
"1113","R_3n78jZ6Hp7o3yov","Day_1_4","True",1,6,4,30,0,"FM","Liberal",0,2,5,53,9,98.8888888888889,0,1,0,"Neutral"
"1114","R_3NCi6SZDeUuBILL","Day_3_2","True",1,6,4,54,0,"FM","Conservative",0,1,2,48,9,90,0,0,0,"Liberal"
"1115","R_3NCi6SZDeUuBILL","Day_3_3","True",1,6,4,54,0,"True","Conservative",0,1,2,48,7,95.6428571428571,0,0,0,"Neutral"
"1116","R_3NONkutm1Qyno0u","Day_11_1","Misl",0,3,2,18,0,"FM","Liberal",0,4,2,62,8,95.9375,0,1,0,"Conservative"
"1117","R_3NONkutm1Qyno0u","Day_11_2","Coul",0,5,3,18,0,"True","Liberal",1,4,2,62,5,87.9,1,0,1,"Liberal"
"1118","R_3NONkutm1Qyno0u","Day_11_3","Misl",0,3,2,18,0,"FM","Liberal",0,4,2,62,6,98.75,0,1,0,"Conservative"
"1119","R_3nvI4CCZMtctX2Y","Day_9_1","True",1,7,4,21,1,"True","Liberal",0,4,2,64,20,84.9,0,0,0,"Conservative"
"1120","R_3nvI4CCZMtctX2Y","Day_9_4","True",1,6,4,21,1,"True","Liberal",0,4,2,64,8,90.25,0,0,0,"Neutral"
"1121","R_3nvI4CCZMtctX2Y","Day_9_5","True",1,7,4,21,1,"True","Liberal",0,4,2,64,9,94.4444444444444,0,1,0,"Neutral"
"1122","R_3O0l1bztIS0E79D","Day_5_2","True",1,6,3,42,0,"FM","Liberal",1,3,5,57,10,91,0,0,0,"Liberal"
"1123","R_3O0l1bztIS0E79D","Day_5_5","True",1,7,4,42,0,"True","Liberal",0,3,5,57,13,94,0,0,0,"Neutral"
"1124","R_3O32f87tm4h6a6e","Day_5_3","True",1,4,3,34,1,"FM","Liberal",0,1,4,57,3,90.8333333333333,0,1,0,"Conservative"
"1125","R_3O32f87tm4h6a6e","Day_5_4","Misl",0,1,1,34,1,"FM","Liberal",0,1,4,57,10,96.5,0,0,0,"Conservative"
"1126","R_3O32f87tm4h6a6e","Day_5_5","True",1,7,4,34,1,"True","Liberal",0,1,4,57,8,93.6875,0,0,0,"Neutral"
"1127","R_3O3n5ddJYK3BWUc","Day_3_3","True",1,6,3,51,0,"True","Liberal",0,1,4,62,16,91.8125,0,0,0,"Neutral"
"1128","R_3O3n5ddJYK3BWUc","Day_3_4","Misl",0,4,2,51,0,"True","Liberal",0,1,4,62,13,74.9615384615385,1,0,4,"Conservative"
"1129","R_3O3n5ddJYK3BWUc","Day_3_5","True",1,7,4,51,0,"True","Liberal",0,1,4,62,18,94.3055555555556,0,0,0,"Neutral"
"1130","R_3O7AsSrPlAJs2pD","Day_5_1","Misl",0,2,2,39,0,"FM","Conservative",1,1,5,61,3,98.3333333333333,0,1,0,"Conservative"
"1131","R_3O7AsSrPlAJs2pD","Day_5_3","True",1,5,3,39,0,"FM","Conservative",1,1,5,61,1,92.5,0,1,0,"Conservative"
"1132","R_3O7AsSrPlAJs2pD","Day_5_5","True",1,6,4,39,0,"True","Conservative",0,1,5,61,5,100,0,1,0,"Neutral"
"1133","R_3oMU0gEfvnhil9Y","Day_11_2","True",1,7,4,40,0,"True","Liberal",1,3,5,62,50,98.1,0,1,0,"Liberal"
"1134","R_3oMU0gEfvnhil9Y","Day_11_3","True",1,4,3,40,0,"FM","Liberal",0,3,5,62,22,93.75,0,0,0,"Conservative"
"1135","R_3oMU0gEfvnhil9Y","Day_11_4","True",1,7,4,40,0,"True","Liberal",0,3,5,62,8,88.0625,0,0,0,"Neutral"
"1136","R_3oNIreNmDtoiPlj","Day_12_1","Misl",0,4,2,22,0,"FM","Liberal",0,2,4,60,10,84.25,0,0,0,"Conservative"
"1137","R_3oNIreNmDtoiPlj","Day_12_3","Misl",0,1,1,22,0,"FM","Liberal",0,2,4,60,40,88.525,1,0,2,"Conservative"
"1138","R_3oReJNb25BZ0YeJ","Day_4_1","True",1,5,4,35,0,"No Mode","Liberal",0,1,4,63,8,89,1,0,1,"Conservative"
"1139","R_3oReJNb25BZ0YeJ","Day_4_3","Misl",0,4,2,35,0,"FM","Liberal",0,1,4,63,5,73.9,1,0,1,"Neutral"
"1140","R_3oReJNb25BZ0YeJ","Day_4_4","True",1,7,4,35,0,"True","Liberal",0,1,4,63,1,100,0,1,0,"Neutral"
"1141","R_3oRuVRm0wWSsozh","Day_6_1","True",1,4,4,36,0,"FM","Conservative",1,2,2,49,8,88.0625,1,0,1,"Conservative"
"1142","R_3oRuVRm0wWSsozh","Day_6_2","True",1,5,4,36,0,"True","Conservative",0,2,2,49,9,88.6111111111111,0,0,0,"Liberal"
"1143","R_3oRuVRm0wWSsozh","Day_6_3","True",1,5,3,36,0,"No Mode","Conservative",0,2,2,49,6,81.4166666666667,1,0,1,"Neutral"
"1144","R_3oSMw1ctFL9u5QM","Day_10_1","True",1,6,4,38,1,"True","Conservative",1,1,2,35,10,94.5,0,0,0,"Conservative"
"1145","R_3oSMw1ctFL9u5QM","Day_10_3","Coul",0,4,3,38,1,"FM","Conservative",1,1,2,35,5,100,0,1,0,"Conservative"
"1146","R_3p3ehSJHRPtZedW","Day_3_1","True",1,7,4,24,1,"True","Liberal",0,2,4,64,10,97.5,0,1,0,"Conservative"
"1147","R_3p3ehSJHRPtZedW","Day_3_2","True",1,7,4,24,1,"FM","Liberal",1,2,4,64,6,92.0833333333333,0,0,0,"Liberal"
"1148","R_3p3ehSJHRPtZedW","Day_3_5","True",1,7,4,24,1,"True","Liberal",0,2,4,64,3,87.5,0,0,0,"Neutral"
"1149","R_3p3GxQ9s6k8rhNT","Day_11_3","True",1,6,4,41,1,"FM","Liberal",0,1,4,66,4,64.25,1,0,2,"Conservative"
"1150","R_3p3GxQ9s6k8rhNT","Day_11_4","True",1,7,4,41,1,"True","Liberal",0,1,4,66,10,86.45,0,0,0,"Neutral"
"1151","R_3p3GxQ9s6k8rhNT","Day_11_5","True",1,7,4,41,1,"True","Liberal",0,1,4,66,10,92.25,0,0,0,"Neutral"
"1152","R_3P6U0srY0EVRW0p","Day_7_5","True",1,6,4,34,0,"True","Liberal",0,2,4,54,8,99.375,0,1,0,"Neutral"
"1153","R_3P7x5JWi3Xcbsqi","Day_9_2","True",1,7,4,25,1,"True","Liberal",1,2,2,64,10,96,0,1,0,"Liberal"
"1154","R_3P7x5JWi3Xcbsqi","Day_9_3","True",1,7,4,25,1,"FM","Liberal",0,2,2,64,21,87.4761904761905,0,0,0,"Conservative"
"1155","R_3P7x5JWi3Xcbsqi","Day_9_4","True",1,7,4,25,1,"True","Liberal",0,2,2,64,9,91.3333333333333,0,0,0,"Neutral"
"1156","R_3PhjRWT2oK9dOnT","Day_1_3","Coul",0,1,1,35,1,"FM","Liberal",0,2,4,57,15,80.3333333333333,1,0,3,"Neutral"
"1157","R_3PhjRWT2oK9dOnT","Day_1_4","Misl",0,3,1,35,1,"FM","Liberal",0,2,4,57,8,95,0,0,0,"Neutral"
"1158","R_3PhjRWT2oK9dOnT","Day_1_5","True",1,7,4,35,1,"True","Liberal",0,2,4,57,7,93.2142857142857,0,0,0,"Neutral"
"1159","R_3PI899FG8SYMMpL","Day_3_1","True",1,7,4,27,0,"True","Liberal",0,1,2,52,4,98.125,0,1,0,"Conservative"
"1160","R_3PI899FG8SYMMpL","Day_3_3","True",1,7,4,27,0,"True","Liberal",0,1,2,52,8,90.9375,0,0,0,"Neutral"
"1161","R_3PI899FG8SYMMpL","Day_3_5","True",1,5,3,27,0,"True","Liberal",0,1,2,52,4,90,0,0,0,"Neutral"
"1162","R_3PmN7uPL82L2iHr","Day_12_1","Misl",0,3,2,23,0,"FM","Liberal",0,2,4,51,10,88.85,0,0,0,"Conservative"
"1163","R_3PmN7uPL82L2iHr","Day_12_2","True",1,5,3,23,0,"True","Liberal",1,2,4,51,26,90.9615384615385,0,0,0,"Liberal"
"1164","R_3PmN7uPL82L2iHr","Day_12_3","Misl",0,1,1,23,0,"FM","Liberal",0,2,4,51,11,87.1818181818182,0,0,0,"Conservative"
"1165","R_3ptBIIvqyC9fR42","Day_2_2","True",1,6,3,20,1,"No Mode","Liberal",1,2,3,62,8,97.8125,0,1,0,"Liberal"
"1166","R_3ptBIIvqyC9fR42","Day_2_5","True",1,7,4,20,1,"True","Liberal",0,2,3,62,10,93.95,0,0,0,"Neutral"
"1167","R_3ptlfF4oX5ZJqPz","Day_4_2","True",1,6,4,20,0,"FM","Liberal",1,4,2,52,11,88.5909090909091,0,0,0,"Liberal"
"1168","R_3ptlfF4oX5ZJqPz","Day_4_3","Misl",0,4,3,20,0,"FM","Liberal",0,4,2,52,6,98.3333333333333,0,1,0,"Neutral"
"1169","R_3PYrybwwMUZUTxn","Day_4_1","True",1,7,4,38,1,"No Mode","Liberal",0,3,2,57,21,82.5476190476191,1,0,3,"Conservative"
"1170","R_3PYrybwwMUZUTxn","Day_4_2","True",1,6,3,38,1,"FM","Liberal",1,3,2,57,50,91.57,0,0,0,"Liberal"
"1171","R_3PYrybwwMUZUTxn","Day_4_3","Misl",0,2,1,38,1,"FM","Liberal",0,3,2,57,3,94.1666666666667,0,1,0,"Neutral"
"1172","R_3qKFKHrXpSzLTVI","Day_2_1","True",1,7,4,57,0,"True","Liberal",0,2,5,51,4,52.75,1,0,2,"Conservative"
"1173","R_3qKFKHrXpSzLTVI","Day_2_2","True",1,7,4,57,0,"No Mode","Liberal",1,2,5,51,9,95.2222222222222,1,0,1,"Liberal"
"1174","R_3qKFKHrXpSzLTVI","Day_2_4","Misl",0,5,3,57,0,"True","Liberal",0,2,5,51,9,93.8333333333333,0,0,0,"Conservative"
"1175","R_3qm8U1QeEK2kvTR","Day_12_2","True",1,5,3,31,1,"True","Moderate",0,1,2,62,10,92.5,0,0,0,"Liberal"
"1176","R_3qm8U1QeEK2kvTR","Day_12_3","Misl",0,2,2,31,1,"FM","Moderate",0,1,2,62,39,90.3974358974359,0,0,0,"Conservative"
"1177","R_3qm8U1QeEK2kvTR","Day_12_5","True",1,7,4,31,1,"True","Moderate",0,1,2,62,18,92.3611111111111,0,0,0,"Neutral"
"1178","R_3qNDPkjAt7NFDOp","Day_5_1","True",1,6,4,30,1,"FM","Conservative",1,2,2,61,28,91.6785714285714,0,0,0,"Conservative"
"1179","R_3qNDPkjAt7NFDOp","Day_5_3","Coul",0,5,3,30,1,"FM","Conservative",1,2,2,61,10,91.5,0,0,0,"Conservative"
"1180","R_3qNDPkjAt7NFDOp","Day_5_5","True",1,7,4,30,1,"True","Conservative",0,2,2,61,8,96.875,0,1,0,"Neutral"
"1181","R_3qP9bSuv7EJcsDt","Day_11_2","Coul",0,4,3,34,0,"True","Liberal",1,1,2,63,23,96.4130434782609,0,0,0,"Liberal"
"1182","R_3qP9bSuv7EJcsDt","Day_11_3","True",1,7,4,34,0,"FM","Liberal",0,1,2,63,17,97.5,0,0,0,"Conservative"
"1183","R_3qP9bSuv7EJcsDt","Day_11_4","True",1,7,4,34,0,"True","Liberal",0,1,2,63,10,86.7,0,0,0,"Neutral"
"1184","R_3qPdF3iwRVUWADv","Day_10_1","Misl",0,3,3,34,1,"True","Liberal",0,4,2,66,9,91.0555555555556,0,0,0,"Conservative"
"1185","R_3qPdF3iwRVUWADv","Day_10_2","True",1,5,3,34,1,"No Mode","Liberal",1,4,2,66,6,95,0,0,0,"Liberal"
"1186","R_3qPdF3iwRVUWADv","Day_10_4","True",1,7,4,34,1,"True","Liberal",0,4,2,66,2,76,0,0,0,"Unclear"
"1187","R_3qQknFvrUoCBwPS","Day_5_2","True",1,5,3,24,1,"FM","Liberal",1,2,4,46,20,90.175,0,0,0,"Liberal"
"1188","R_3qQknFvrUoCBwPS","Day_5_3","Misl",0,5,2,24,1,"FM","Liberal",0,2,4,46,2,96.25,0,1,0,"Conservative"
"1189","R_3qQknFvrUoCBwPS","Day_5_4","Misl",0,6,2,24,1,"FM","Liberal",0,2,4,46,10,90.9,0,0,0,"Conservative"
"1190","R_3qroUici3M5Gq56","Day_10_3","Coul",0,1,1,27,0,"FM","Liberal",0,2,4,51,6,53.3333333333333,1,0,3,"Conservative"
"1191","R_3qroUici3M5Gq56","Day_10_4","True",1,7,4,27,0,"True","Liberal",0,2,4,51,14,87.0357142857143,0,0,0,"Unclear"
"1192","R_3qroUici3M5Gq56","Day_10_5","True",1,7,4,27,0,"True","Liberal",0,2,4,51,4,83.75,0,0,0,"Neutral"
"1193","R_3qU2zh24Ls8Az1A","Day_10_1","True",1,5,3,31,1,"True","Liberal",0,1,4,59,7,89.2857142857143,0,0,0,"Conservative"
"1194","R_3qU2zh24Ls8Az1A","Day_10_2","True",1,7,4,31,1,"No Mode","Liberal",1,1,4,59,8,89.0625,0,0,0,"Liberal"
"1195","R_3qxkIPXzm9CWRhr","Day_2_2","Misl",0,6,2,38,1,"No Mode","Moderate",0,1,4,62,9,98.6111111111111,0,1,0,"Liberal"
"1196","R_3qxkIPXzm9CWRhr","Day_2_3","True",1,4,4,38,1,"True","Moderate",0,1,4,62,20,90.775,0,0,0,"Neutral"
"1197","R_3R3q4l5p8OAVGxU","Day_10_3","Misl",0,2,2,32,1,"FM","Conservative",1,2,4,54,4,92.5,0,0,0,"Conservative"
"1198","R_3R3q4l5p8OAVGxU","Day_10_4","True",1,5,3,32,1,"True","Conservative",0,2,4,54,14,98.75,0,0,0,"Unclear"
"1199","R_3R3q4l5p8OAVGxU","Day_10_5","True",1,6,4,32,1,"True","Conservative",0,2,4,54,13,88.4230769230769,0,0,0,"Neutral"
"1200","R_3R4bsnmQOPXGUs3","Day_3_1","Misl",0,1,2,29,1,"True","Moderate",0,2,4,58,20,96.125,0,1,0,"Conservative"
"1201","R_3R4bsnmQOPXGUs3","Day_3_3","True",1,7,4,29,1,"True","Moderate",0,2,4,58,8,94.0625,0,0,0,"Neutral"
